onset	duration	nwb_table	temporal_frequency	spatial_frequency	direction	contrast
434.0	60.0	epochs	1.0	0.04	0.0	0.6
525.0	60.0	epochs	1.0	0.04	180.0	0.05
615.0	60.0	epochs	1.0	0.04	225.0	0.1
706.0	60.0	epochs	1.0	0.04	225.0	0.1
797.0	59.0	epochs	1.0	0.04	270.0	0.4
887.0	60.0	epochs	1.0	0.04	90.0	0.6
978.0	59.0	epochs	1.0	0.04	270.0	0.2
1068.0	60.0	epochs	1.0	0.04	135.0	0.05
1159.0	59.0	epochs	1.0	0.04	225.0	0.4
1249.0	60.0	epochs	1.0	0.04	270.0	0.1
1340.0	60.0	epochs	1.0	0.04	0.0	0.2
1430.0	60.0	epochs	1.0	0.04	0.0	0.2
1521.0	60.0	epochs	1.0	0.04	90.0	0.05
1611.0	60.0	epochs	1.0	0.04	315.0	0.05
1702.0	60.0	epochs	1.0	0.04	0.0	0.2
1792.0	60.0	epochs	1.0	0.04	180.0	0.05
1883.0	60.0	epochs				
1973.0	60.0	epochs	1.0	0.04	0.0	0.2
2064.0	60.0	epochs	1.0	0.04	180.0	0.8
2154.0	60.0	epochs	1.0	0.04	90.0	0.05
2245.0	60.0	epochs	1.0	0.04	45.0	0.05
2335.0	60.0	epochs	1.0	0.04	180.0	0.8
2426.0	60.0	epochs	1.0	0.04	45.0	0.1
2517.0	59.0	epochs	1.0	0.04	90.0	0.2
2607.0	60.0	epochs	1.0	0.04	45.0	0.2
2698.0	59.0	epochs	1.0	0.04	135.0	0.05
2788.0	60.0	epochs	1.0	0.04	135.0	0.4
2879.0	59.0	epochs	1.0	0.04	315.0	0.4
2969.0	60.0	epochs	1.0	0.04	315.0	0.8
3060.0	60.0	epochs	1.0	0.04	180.0	0.8
3150.0	60.0	epochs	1.0	0.04	315.0	0.8
3241.0	60.0	epochs	1.0	0.04	315.0	0.05
3331.0	60.0	epochs	1.0	0.04	270.0	0.6
3422.0	60.0	epochs	1.0	0.04	180.0	0.6
3512.0	60.0	epochs	1.0	0.04	180.0	0.05
3603.0	60.0	epochs	1.0	0.04	0.0	0.2
3693.0	60.0	epochs	1.0	0.04	270.0	0.05
3784.0	60.0	epochs	1.0	0.04	180.0	0.2
3874.0	60.0	epochs	1.0	0.04	45.0	0.05
3965.0	60.0	epochs	1.0	0.04	315.0	0.8
4055.0	60.0	epochs	1.0	0.04	45.0	0.8
4146.0	60.0	epochs	1.0	0.04	90.0	0.4
4237.0	59.0	epochs	1.0	0.04	315.0	0.2
4327.0	60.0	epochs	1.0	0.04	270.0	0.6
4418.0	59.0	epochs	1.0	0.04	135.0	0.4
4508.0	60.0	epochs	1.0	0.04	45.0	0.8
4599.0	59.0	epochs	1.0	0.04	45.0	0.1
4689.0	60.0	epochs	1.0	0.04	315.0	0.6
4780.0	60.0	epochs	1.0	0.04	135.0	0.2
4870.0	60.0	epochs	1.0	0.04	270.0	0.6
4961.0	60.0	epochs				
5051.0	60.0	epochs	1.0	0.04	270.0	0.1
5142.0	60.0	epochs	1.0	0.04	45.0	0.6
5232.0	60.0	epochs	1.0	0.04	180.0	0.05
5323.0	60.0	epochs	1.0	0.04	45.0	0.6
5413.0	60.0	epochs	1.0	0.04	0.0	0.8
5504.0	60.0	epochs	1.0	0.04	270.0	0.8
5594.0	60.0	epochs	1.0	0.04	45.0	0.1
5685.0	60.0	epochs	1.0	0.04	225.0	0.6
5775.0	60.0	epochs	1.0	0.04	180.0	0.2
5866.0	60.0	epochs	1.0	0.04	0.0	0.1
5957.0	59.0	epochs	1.0	0.04	135.0	0.2
6047.0	60.0	epochs	1.0	0.04	45.0	0.6
6138.0	59.0	epochs	1.0	0.04	90.0	0.6
6228.0	60.0	epochs	1.0	0.04	315.0	0.2
6319.0	59.0	epochs	1.0	0.04	315.0	0.2
6409.0	60.0	epochs	1.0	0.04	45.0	0.6
6500.0	60.0	epochs	1.0	0.04	45.0	0.8
6590.0	60.0	epochs	1.0	0.04	135.0	0.6
6681.0	60.0	epochs	1.0	0.04	225.0	0.2
6771.0	60.0	epochs	1.0	0.04	270.0	0.4
6862.0	60.0	epochs	1.0	0.04	225.0	0.8
6952.0	60.0	epochs	1.0	0.04	135.0	0.05
7043.0	60.0	epochs	1.0	0.04	0.0	0.05
7133.0	60.0	epochs	1.0	0.04	135.0	0.6
7224.0	60.0	epochs				
7314.0	60.0	epochs	1.0	0.04	0.0	0.2
7405.0	60.0	epochs	1.0	0.04	225.0	0.05
7495.0	60.0	epochs	1.0	0.04	270.0	0.4
7586.0	60.0	epochs	1.0	0.04	45.0	0.4
7676.0	60.0	epochs	1.0	0.04	180.0	0.6
7767.0	60.0	epochs	1.0	0.04	270.0	0.8
7858.0	59.0	epochs	1.0	0.04	135.0	0.1
7948.0	60.0	epochs	1.0	0.04	270.0	0.05
8039.0	59.0	epochs	1.0	0.04	90.0	0.2
8129.0	60.0	epochs	1.0	0.04	45.0	0.4
8220.0	59.0	epochs	1.0	0.04	315.0	0.2
8310.0	60.0	epochs	1.0	0.04	0.0	0.2
8401.0	60.0	epochs	1.0	0.04	135.0	0.2
8491.0	60.0	epochs	1.0	0.04	135.0	0.4
8582.0	60.0	epochs	1.0	0.04	180.0	0.2
8672.0	60.0	epochs	1.0	0.04	0.0	0.2
8763.0	60.0	epochs	1.0	0.04	180.0	0.6
8853.0	60.0	epochs	1.0	0.04	90.0	0.2
8944.0	60.0	epochs	1.0	0.04	225.0	0.4
9034.0	60.0	epochs	1.0	0.04	45.0	0.6
9125.0	60.0	epochs	1.0	0.04	270.0	0.2
9215.0	60.0	epochs	1.0	0.04	135.0	0.6
9306.0	60.0	epochs	1.0	0.04	180.0	0.6
9396.0	60.0	epochs	1.0	0.04	180.0	0.1
9487.0	60.0	epochs				
9578.0	59.0	epochs	1.0	0.04	315.0	0.8
9668.0	60.0	epochs	1.0	0.04	315.0	0.05
9759.0	59.0	epochs	1.0	0.04	0.0	0.05
9849.0	60.0	epochs	1.0	0.04	225.0	0.05
9940.0	59.0	epochs	1.0	0.04	0.0	0.4
10030.0	60.0	epochs				
10121.0	60.0	epochs	1.0	0.04	0.0	0.2
10211.0	60.0	epochs	1.0	0.04	180.0	0.8
10302.0	60.0	epochs	1.0	0.04	90.0	0.2
10392.0	62.0	epochs	1.0	0.04	45.0	0.8
10485.0	60.0	epochs	1.0	0.04	180.0	0.05
10575.0	60.0	epochs	1.0	0.04	0.0	0.05
10666.0	60.0	epochs	1.0	0.04	180.0	0.4
10756.0	60.0	epochs	1.0	0.04	135.0	0.2
10847.0	60.0	epochs	1.0	0.04	315.0	0.8
10937.0	60.0	epochs	1.0	0.04	0.0	0.8
11028.0	60.0	epochs	1.0	0.04	315.0	0.6
11118.0	60.0	epochs	1.0	0.04	270.0	0.2
11209.0	60.0	epochs	1.0	0.04	270.0	0.8
11300.0	59.0	epochs	1.0	0.04	180.0	0.05
11390.0	60.0	epochs	1.0	0.04	135.0	0.05
11481.0	59.0	epochs	1.0	0.04	180.0	0.6
11571.0	60.0	epochs	1.0	0.04	225.0	0.6
11662.0	59.0	epochs	1.0	0.04	315.0	0.1
11752.0	60.0	epochs	1.0	0.04	225.0	0.4
11843.0	60.0	epochs	1.0	0.04	45.0	0.1
11933.0	60.0	epochs	1.0	0.04	90.0	0.05
12024.0	60.0	epochs	1.0	0.04	180.0	0.8
12114.0	60.0	epochs	1.0	0.04	135.0	0.8
12205.0	60.0	epochs				
12295.0	60.0	epochs	1.0	0.04	0.0	0.2
12386.0	60.0	epochs	1.0	0.04	135.0	0.1
12476.0	60.0	epochs	1.0	0.04	0.0	0.4
12567.0	60.0	epochs	1.0	0.04	45.0	0.05
12657.0	60.0	epochs	1.0	0.04	180.0	0.8
12748.0	60.0	epochs	1.0	0.04	135.0	0.1
12838.0	60.0	epochs	1.0	0.04	90.0	0.2
12929.0	60.0	epochs	1.0	0.04	45.0	0.6
13019.0	60.0	epochs	1.0	0.04	180.0	0.6
13110.0	60.0	epochs	1.0	0.04	225.0	0.1
13201.0	59.0	epochs	1.0	0.04	90.0	0.8
13291.0	60.0	epochs	1.0	0.04	225.0	0.2
13382.0	59.0	epochs	1.0	0.04	45.0	0.05
13472.0	60.0	epochs	1.0	0.04	45.0	0.4
13563.0	59.0	epochs	1.0	0.04	135.0	0.8
13653.0	60.0	epochs	1.0	0.04	45.0	0.8
13744.0	60.0	epochs	1.0	0.04	180.0	0.8
13834.0	60.0	epochs	1.0	0.04	90.0	0.6
13925.0	60.0	epochs	1.0	0.04	225.0	0.05
14015.0	60.0	epochs	1.0	0.04	45.0	0.2
14106.0	60.0	epochs	1.0	0.04	0.0	0.2
14196.0	60.0	epochs	1.0	0.04	45.0	0.1
14287.0	60.0	epochs	1.0	0.04	225.0	0.2
14377.0	60.0	epochs	1.0	0.04	315.0	0.6
14468.0	60.0	epochs	1.0	0.04	270.0	0.1
14558.0	60.0	epochs	1.0	0.04	225.0	0.2
14649.0	60.0	epochs	1.0	0.04	180.0	0.4
14739.0	60.0	epochs	1.0	0.04	45.0	0.8
14830.0	60.0	epochs	1.0	0.04	270.0	0.1
14921.0	59.0	epochs	1.0	0.04	270.0	0.8
15011.0	60.0	epochs	1.0	0.04	45.0	0.1
15102.0	59.0	epochs	1.0	0.04	90.0	0.4
15192.0	60.0	epochs	1.0	0.04	225.0	0.4
15283.0	59.0	epochs	1.0	0.04	90.0	0.05
15373.0	60.0	epochs	1.0	0.04	45.0	0.1
15464.0	60.0	epochs	1.0	0.04	180.0	0.2
15554.0	60.0	epochs	1.0	0.04	0.0	0.4
15645.0	60.0	epochs	1.0	0.04	225.0	0.2
15735.0	60.0	epochs	1.0	0.04	225.0	0.4
15826.0	60.0	epochs	1.0	0.04	90.0	0.1
15916.0	60.0	epochs	1.0	0.04	45.0	0.05
16007.0	60.0	epochs	1.0	0.04	90.0	0.4
16097.0	60.0	epochs	1.0	0.04	180.0	0.1
16188.0	60.0	epochs	1.0	0.04	315.0	0.4
16278.0	60.0	epochs	1.0	0.04	270.0	0.2
16369.0	60.0	epochs	1.0	0.04	225.0	0.6
16459.0	60.0	epochs	1.0	0.04	135.0	0.6
16550.0	60.0	epochs	1.0	0.04	270.0	0.1
16640.0	60.0	epochs	1.0	0.04	270.0	0.2
16731.0	60.0	epochs	1.0	0.04	0.0	0.1
16822.0	59.0	epochs	1.0	0.04	315.0	0.2
16912.0	60.0	epochs	1.0	0.04	225.0	0.2
17003.0	59.0	epochs	1.0	0.04	315.0	0.2
17093.0	60.0	epochs	1.0	0.04	90.0	0.8
17184.0	59.0	epochs	1.0	0.04	0.0	0.4
17274.0	60.0	epochs	1.0	0.04	0.0	0.4
17365.0	60.0	epochs	1.0	0.04	45.0	0.6
17455.0	60.0	epochs	1.0	0.04	0.0	0.2
17546.0	60.0	epochs	1.0	0.04	0.0	0.05
17636.0	60.0	epochs	1.0	0.04	45.0	0.2
17727.0	60.0	epochs	1.0	0.04	135.0	0.2
17817.0	60.0	epochs	1.0	0.04	225.0	0.4
17908.0	60.0	epochs	1.0	0.04	270.0	0.6
17998.0	60.0	epochs	1.0	0.04	0.0	0.6
18089.0	60.0	epochs	1.0	0.04	90.0	0.6
18179.0	60.0	epochs	1.0	0.04	90.0	0.1
18270.0	60.0	epochs	1.0	0.04	45.0	0.2
18360.0	60.0	epochs	1.0	0.04	90.0	0.4
18451.0	60.0	epochs	1.0	0.04	225.0	0.4
18541.0	60.0	epochs	1.0	0.04	135.0	0.1
18632.0	60.0	epochs	1.0	0.04	0.0	0.6
18723.0	59.0	epochs	1.0	0.04	270.0	0.05
18813.0	60.0	epochs				
18904.0	59.0	epochs	1.0	0.04	45.0	0.05
18994.0	60.0	epochs	1.0	0.04	0.0	0.1
19085.0	59.0	epochs	1.0	0.04	90.0	0.6
19175.0	60.0	epochs	1.0	0.04	90.0	0.05
19266.0	60.0	epochs	1.0	0.04	135.0	0.05
19356.0	60.0	epochs	1.0	0.04	45.0	0.4
19447.0	60.0	epochs	1.0	0.04	0.0	0.8
19537.0	60.0	epochs	1.0	0.04	225.0	0.05
19628.0	60.0	epochs	1.0	0.04	135.0	0.4
19718.0	60.0	epochs	1.0	0.04	180.0	0.6
19809.0	60.0	epochs	1.0	0.04	135.0	0.05
19899.0	60.0	epochs	1.0	0.04	45.0	0.05
19990.0	60.0	epochs	1.0	0.04	135.0	0.4
20080.0	60.0	epochs	1.0	0.04	225.0	0.6
20171.0	60.0	epochs	1.0	0.04	180.0	0.4
20261.0	60.0	epochs	1.0	0.04	135.0	0.1
20352.0	60.0	epochs	1.0	0.04	90.0	0.4
20442.0	60.0	epochs	1.0	0.04	45.0	0.1
20533.0	60.0	epochs	1.0	0.04	135.0	0.4
20624.0	59.0	epochs	1.0	0.04	90.0	0.2
20714.0	60.0	epochs	1.0	0.04	0.0	0.4
20805.0	59.0	epochs	1.0	0.04	135.0	0.4
20895.0	60.0	epochs	1.0	0.04	45.0	0.8
20986.0	59.0	epochs	1.0	0.04	225.0	0.4
21076.0	60.0	epochs	1.0	0.04	45.0	0.8
21167.0	60.0	epochs	1.0	0.04	0.0	0.1
21257.0	60.0	epochs	1.0	0.04	0.0	0.8
21348.0	60.0	epochs	1.0	0.04	90.0	0.4
21438.0	60.0	epochs	1.0	0.04	270.0	0.1
21529.0	60.0	epochs	1.0	0.04	135.0	0.1
21619.0	60.0	epochs	1.0	0.04	180.0	0.6
21710.0	60.0	epochs	1.0	0.04	0.0	0.4
21800.0	60.0	epochs	1.0	0.04	90.0	0.6
21891.0	60.0	epochs	1.0	0.04	90.0	0.8
21981.0	60.0	epochs	1.0	0.04	315.0	0.05
22072.0	60.0	epochs	1.0	0.04	135.0	0.6
22162.0	60.0	epochs	1.0	0.04	45.0	0.1
22253.0	60.0	epochs	1.0	0.04	90.0	0.05
22343.0	60.0	epochs	1.0	0.04	225.0	0.8
22434.0	60.0	epochs	1.0	0.04	135.0	0.2
22525.0	59.0	epochs	1.0	0.04	45.0	0.6
22615.0	60.0	epochs	1.0	0.04	0.0	0.2
22706.0	59.0	epochs	1.0	0.04	225.0	0.6
22796.0	60.0	epochs	1.0	0.04	90.0	0.8
22887.0	59.0	epochs	1.0	0.04	180.0	0.1
22977.0	60.0	epochs	1.0	0.04	180.0	0.05
23068.0	60.0	epochs	1.0	0.04	0.0	0.8
23158.0	60.0	epochs	1.0	0.04	135.0	0.2
23249.0	60.0	epochs	1.0	0.04	315.0	0.8
23339.0	60.0	epochs	1.0	0.04	225.0	0.4
23430.0	60.0	epochs	1.0	0.04	0.0	0.05
23520.0	60.0	epochs	1.0	0.04	315.0	0.4
23611.0	60.0	epochs	1.0	0.04	315.0	0.1
23701.0	60.0	epochs	1.0	0.04	180.0	0.4
23792.0	60.0	epochs	1.0	0.04	180.0	0.1
23882.0	60.0	epochs	1.0	0.04	0.0	0.6
23973.0	60.0	epochs	1.0	0.04	0.0	0.8
24063.0	60.0	epochs	1.0	0.04	315.0	0.05
24154.0	60.0	epochs	1.0	0.04	90.0	0.05
24244.0	60.0	epochs	1.0	0.04	0.0	0.1
24335.0	60.0	epochs	1.0	0.04	270.0	0.1
24426.0	59.0	epochs	1.0	0.04	135.0	0.6
24516.0	60.0	epochs	1.0	0.04	45.0	0.2
24607.0	59.0	epochs	1.0	0.04	270.0	0.6
24697.0	60.0	epochs	1.0	0.04	90.0	0.6
24788.0	59.0	epochs	1.0	0.04	270.0	0.1
24878.0	60.0	epochs	1.0	0.04	90.0	0.05
24969.0	60.0	epochs	1.0	0.04	45.0	0.4
25059.0	60.0	epochs	1.0	0.04	315.0	0.8
25150.0	60.0	epochs	1.0	0.04	180.0	0.8
25240.0	60.0	epochs	1.0	0.04	135.0	0.1
25331.0	60.0	epochs	1.0	0.04	225.0	0.4
25421.0	60.0	epochs	1.0	0.04	135.0	0.2
25512.0	60.0	epochs	1.0	0.04	135.0	0.4
25602.0	60.0	epochs	1.0	0.04	180.0	0.4
25693.0	60.0	epochs	1.0	0.04	90.0	0.05
25783.0	60.0	epochs	1.0	0.04	45.0	0.1
25874.0	60.0	epochs	1.0	0.04	0.0	0.05
25964.0	60.0	epochs	1.0	0.04	180.0	0.6
26055.0	60.0	epochs	1.0	0.04	45.0	0.6
26145.0	60.0	epochs	1.0	0.04	315.0	0.8
26236.0	60.0	epochs	1.0	0.04	45.0	0.2
26327.0	59.0	epochs	1.0	0.04	225.0	0.05
26417.0	60.0	epochs	1.0	0.04	0.0	0.1
26508.0	59.0	epochs	1.0	0.04	135.0	0.4
26598.0	60.0	epochs	1.0	0.04	135.0	0.05
26689.0	59.0	epochs	1.0	0.04	315.0	0.8
26779.0	60.0	epochs	1.0	0.04	0.0	0.05
26870.0	60.0	epochs	1.0	0.04	315.0	0.8
26960.0	60.0	epochs	1.0	0.04	90.0	0.2
27051.0	60.0	epochs	1.0	0.04	270.0	0.1
27141.0	60.0	epochs	1.0	0.04	135.0	0.8
27232.0	60.0	epochs	1.0	0.04	270.0	0.2
27322.0	60.0	epochs	1.0	0.04	0.0	0.4
27413.0	60.0	epochs	1.0	0.04	90.0	0.1
27503.0	60.0	epochs	1.0	0.04	45.0	0.6
27594.0	60.0	epochs	1.0	0.04	45.0	0.8
27684.0	60.0	epochs	1.0	0.04	90.0	0.8
27775.0	60.0	epochs	1.0	0.04	135.0	0.4
27865.0	60.0	epochs	1.0	0.04	270.0	0.6
27956.0	60.0	epochs	1.0	0.04	180.0	0.8
28046.0	60.0	epochs	1.0	0.04	270.0	0.05
28137.0	60.0	epochs	1.0	0.04	135.0	0.8
28228.0	59.0	epochs	1.0	0.04	225.0	0.2
28318.0	60.0	epochs	1.0	0.04	180.0	0.6
28409.0	59.0	epochs	1.0	0.04	270.0	0.2
28499.0	60.0	epochs	1.0	0.04	315.0	0.4
28591.0	60.0	epochs	1.0	0.04	225.0	0.2
28682.0	60.0	epochs	1.0	0.04	270.0	0.2
28772.0	60.0	epochs	1.0	0.04	0.0	0.6
28863.0	60.0	epochs	1.0	0.04	180.0	0.2
28953.0	60.0	epochs	1.0	0.04	270.0	0.2
29044.0	60.0	epochs	1.0	0.04	180.0	0.2
29134.0	60.0	epochs	1.0	0.04	45.0	0.2
29225.0	60.0	epochs	1.0	0.04	90.0	0.8
29315.0	60.0	epochs	1.0	0.04	45.0	0.8
29406.0	60.0	epochs	1.0	0.04	135.0	0.2
29496.0	60.0	epochs	1.0	0.04	270.0	0.1
29587.0	60.0	epochs	1.0	0.04	135.0	0.05
29677.0	60.0	epochs	1.0	0.04	270.0	0.2
29768.0	60.0	epochs	1.0	0.04	180.0	0.6
29858.0	60.0	epochs	1.0	0.04	90.0	0.4
29949.0	60.0	epochs	1.0	0.04	225.0	0.6
30040.0	59.0	epochs	1.0	0.04	135.0	0.2
30130.0	60.0	epochs	1.0	0.04	135.0	0.4
30221.0	59.0	epochs	1.0	0.04	270.0	0.05
30311.0	60.0	epochs	1.0	0.04	315.0	0.4
30402.0	59.0	epochs	1.0	0.04	180.0	0.4
30492.0	60.0	epochs	1.0	0.04	135.0	0.1
30583.0	59.0	epochs	1.0	0.04	315.0	0.2
30673.0	60.0	epochs	1.0	0.04	180.0	0.05
