onset	duration	nwb_table	temporal_frequency	spatial_frequency	direction	contrast
205.0	60.0	epochs	1.0	0.04	315.0	0.2
295.0	60.0	epochs	1.0	0.04	180.0	0.2
386.0	59.0	epochs	1.0	0.04	45.0	0.2
476.0	60.0	epochs	1.0	0.04	180.0	0.8
566.0	60.0	epochs	1.0	0.04	180.0	0.05
657.0	59.0	epochs	1.0	0.04	45.0	0.2
747.0	60.0	epochs	1.0	0.04	135.0	0.4
837.0	60.0	epochs	1.0	0.04	225.0	0.2
927.0	60.0	epochs	1.0	0.04	135.0	0.6
1018.0	60.0	epochs	1.0	0.04	0.0	0.4
1108.0	60.0	epochs	1.0	0.04	45.0	0.6
1198.0	60.0	epochs	1.0	0.04	0.0	0.6
1289.0	59.0	epochs	1.0	0.04	270.0	0.1
1379.0	60.0	epochs	1.0	0.04	135.0	0.2
1469.0	60.0	epochs	1.0	0.04	225.0	0.1
1560.0	59.0	epochs	1.0	0.04	225.0	0.05
1650.0	60.0	epochs	1.0	0.04	270.0	0.4
1740.0	60.0	epochs	1.0	0.04	45.0	0.4
1831.0	59.0	epochs	1.0	0.04	225.0	0.2
1921.0	60.0	epochs	1.0	0.04	90.0	0.4
2011.0	60.0	epochs	1.0	0.04	0.0	0.1
2102.0	59.0	epochs	1.0	0.04	90.0	0.2
2192.0	60.0	epochs	1.0	0.04	135.0	0.1
2282.0	60.0	epochs	1.0	0.04	0.0	0.05
2373.0	59.0	epochs	1.0	0.04	0.0	0.8
2463.0	60.0	epochs	1.0	0.04	90.0	0.8
2553.0	60.0	epochs	1.0	0.04	135.0	0.05
2644.0	59.0	epochs	1.0	0.04	180.0	0.6
2734.0	60.0	epochs	1.0	0.04	180.0	0.6
2824.0	60.0	epochs	1.0	0.04	45.0	0.6
2914.0	60.0	epochs	1.0	0.04	90.0	0.8
3005.0	60.0	epochs	1.0	0.04	135.0	0.05
3095.0	60.0	epochs	1.0	0.04	180.0	0.1
3185.0	60.0	epochs	1.0	0.04	0.0	0.8
3276.0	59.0	epochs	1.0	0.04	45.0	0.05
3366.0	60.0	epochs	1.0	0.04	225.0	0.8
3456.0	60.0	epochs	1.0	0.04	135.0	0.2
3547.0	59.0	epochs	1.0	0.04	45.0	0.8
3637.0	60.0	epochs	1.0	0.04	180.0	0.1
3727.0	60.0	epochs	1.0	0.04	90.0	0.1
3818.0	59.0	epochs	1.0	0.04	0.0	0.8
3908.0	60.0	epochs	1.0	0.04	315.0	0.2
3998.0	60.0	epochs	1.0	0.04	90.0	0.1
4089.0	59.0	epochs	1.0	0.04	135.0	0.2
4179.0	60.0	epochs	1.0	0.04	315.0	0.1
4269.0	60.0	epochs	1.0	0.04	90.0	0.05
4360.0	59.0	epochs	1.0	0.04	90.0	0.4
4450.0	60.0	epochs	1.0	0.04	180.0	0.2
4540.0	60.0	epochs	1.0	0.04	45.0	0.1
4631.0	59.0	epochs	1.0	0.04	270.0	0.05
4721.0	60.0	epochs	1.0	0.04	225.0	0.2
4811.0	60.0	epochs	1.0	0.04	45.0	0.6
4901.0	60.0	epochs	1.0	0.04	0.0	0.2
4992.0	59.0	epochs	1.0	0.04	180.0	0.6
5082.0	60.0	epochs	1.0	0.04	45.0	0.05
5172.0	60.0	epochs	1.0	0.04	225.0	0.2
5263.0	59.0	epochs	1.0	0.04	270.0	0.2
5353.0	60.0	epochs	1.0	0.04	0.0	0.8
5443.0	60.0	epochs	1.0	0.04	180.0	0.6
5534.0	59.0	epochs	1.0	0.04	135.0	0.4
5624.0	60.0	epochs	1.0	0.04	90.0	0.8
5714.0	60.0	epochs	1.0	0.04	270.0	0.8
5805.0	59.0	epochs	1.0	0.04	180.0	0.8
5895.0	60.0	epochs	1.0	0.04	180.0	0.4
5985.0	60.0	epochs	1.0	0.04	135.0	0.6
6076.0	59.0	epochs	1.0	0.04	270.0	0.2
6166.0	60.0	epochs	1.0	0.04	45.0	0.8
6256.0	60.0	epochs	1.0	0.04	0.0	0.6
6347.0	59.0	epochs	1.0	0.04	315.0	0.05
6437.0	60.0	epochs	1.0	0.04	45.0	0.1
6527.0	60.0	epochs	1.0	0.04	180.0	0.1
6617.0	60.0	epochs	1.0	0.04	180.0	0.8
6708.0	60.0	epochs	1.0	0.04	135.0	0.6
6798.0	60.0	epochs	1.0	0.04	225.0	0.1
6888.0	60.0	epochs	1.0	0.04	315.0	0.4
6979.0	59.0	epochs	1.0	0.04	315.0	0.05
7069.0	60.0	epochs	1.0	0.04	315.0	0.05
7159.0	60.0	epochs	1.0	0.04	135.0	0.6
7250.0	59.0	epochs	1.0	0.04	135.0	0.6
7340.0	60.0	epochs	1.0	0.04	0.0	0.4
7430.0	60.0	epochs	1.0	0.04	0.0	0.6
7521.0	59.0	epochs	1.0	0.04	315.0	0.4
7611.0	60.0	epochs	1.0	0.04	0.0	0.8
7701.0	60.0	epochs	1.0	0.04	135.0	0.1
7792.0	59.0	epochs	1.0	0.04	225.0	0.8
7882.0	60.0	epochs	1.0	0.04	180.0	0.1
7972.0	60.0	epochs	1.0	0.04	270.0	0.8
8063.0	59.0	epochs	1.0	0.04	180.0	0.05
8153.0	60.0	epochs	1.0	0.04	45.0	0.6
8243.0	60.0	epochs	1.0	0.04	225.0	0.05
8334.0	59.0	epochs	1.0	0.04	315.0	0.6
8424.0	60.0	epochs				
8514.0	60.0	epochs	1.0	0.04	270.0	0.1
8604.0	60.0	epochs	1.0	0.04	270.0	0.2
8695.0	59.0	epochs	1.0	0.04	315.0	0.8
8785.0	60.0	epochs	1.0	0.04	270.0	0.6
8875.0	60.0	epochs				
8966.0	59.0	epochs	1.0	0.04	315.0	0.4
9056.0	60.0	epochs	1.0	0.04	270.0	0.4
9146.0	60.0	epochs	1.0	0.04	225.0	0.4
9237.0	59.0	epochs	1.0	0.04	45.0	0.8
9327.0	60.0	epochs	1.0	0.04	180.0	0.2
9417.0	60.0	epochs	1.0	0.04	90.0	0.6
9508.0	59.0	epochs	1.0	0.04	180.0	0.2
9598.0	60.0	epochs	1.0	0.04	90.0	0.1
9688.0	60.0	epochs	1.0	0.04	90.0	0.6
9779.0	59.0	epochs	1.0	0.04	45.0	0.8
9869.0	60.0	epochs	1.0	0.04	45.0	0.6
9959.0	60.0	epochs	1.0	0.04	0.0	0.8
10050.0	59.0	epochs				
10140.0	60.0	epochs				
10230.0	60.0	epochs				
10320.0	60.0	epochs	1.0	0.04	270.0	0.8
10411.0	60.0	epochs	1.0	0.04	45.0	0.1
10501.0	60.0	epochs	1.0	0.04	0.0	0.2
10591.0	60.0	epochs	1.0	0.04	225.0	0.1
10682.0	59.0	epochs	1.0	0.04	225.0	0.05
10772.0	60.0	epochs	1.0	0.04	0.0	0.1
10862.0	60.0	epochs	1.0	0.04	0.0	0.8
10953.0	59.0	epochs	1.0	0.04	270.0	0.1
11043.0	60.0	epochs	1.0	0.04	180.0	0.05
11133.0	60.0	epochs	1.0	0.04	180.0	0.2
11224.0	59.0	epochs	1.0	0.04	45.0	0.2
11314.0	60.0	epochs	1.0	0.04	315.0	0.6
11404.0	60.0	epochs	1.0	0.04	315.0	0.1
11495.0	59.0	epochs	1.0	0.04	270.0	0.1
11585.0	60.0	epochs	1.0	0.04	315.0	0.4
11675.0	60.0	epochs	1.0	0.04	90.0	0.6
11766.0	59.0	epochs	1.0	0.04	45.0	0.2
11856.0	60.0	epochs	1.0	0.04	180.0	0.05
11946.0	60.0	epochs	1.0	0.04	90.0	0.8
12037.0	59.0	epochs	1.0	0.04	225.0	0.6
12127.0	60.0	epochs	1.0	0.04	180.0	0.8
12217.0	60.0	epochs	1.0	0.04	315.0	0.05
