onset	duration	nwb_table	temporal_frequency	spatial_frequency	direction	contrast
435.0	60.0	epochs	1.0	0.04	135.0	0.1
525.0	60.0	epochs	1.0	0.04	135.0	0.2
616.0	60.0	epochs	1.0	0.04	315.0	0.2
706.0	60.0	epochs	1.0	0.04	225.0	0.05
797.0	60.0	epochs	1.0	0.04	315.0	0.8
887.0	60.0	epochs	1.0	0.04	90.0	0.4
978.0	60.0	epochs	1.0	0.04	180.0	0.6
1068.0	60.0	epochs	1.0	0.04	180.0	0.6
1159.0	60.0	epochs	1.0	0.04	45.0	0.1
1249.0	60.0	epochs	1.0	0.04	45.0	0.05
1340.0	60.0	epochs	1.0	0.04	45.0	0.2
1431.0	59.0	epochs	1.0	0.04	0.0	0.6
1521.0	60.0	epochs	1.0	0.04	315.0	0.8
1612.0	59.0	epochs	1.0	0.04	180.0	0.6
1702.0	60.0	epochs				
1793.0	59.0	epochs	1.0	0.04	135.0	0.1
1883.0	60.0	epochs	1.0	0.04	270.0	0.2
1974.0	59.0	epochs	1.0	0.04	135.0	0.1
2064.0	60.0	epochs	1.0	0.04	90.0	0.1
2155.0	61.0	epochs	1.0	0.04	315.0	0.4
2246.0	60.0	epochs	1.0	0.04	180.0	0.1
2337.0	60.0	epochs	1.0	0.04	45.0	0.8
2427.0	60.0	epochs	1.0	0.04	45.0	0.05
2518.0	60.0	epochs	1.0	0.04	315.0	0.6
2608.0	60.0	epochs	1.0	0.04	90.0	0.2
2699.0	60.0	epochs	1.0	0.04	135.0	0.4
2789.0	60.0	epochs	1.0	0.04	90.0	0.6
2880.0	60.0	epochs	1.0	0.04	270.0	0.2
2970.0	60.0	epochs	1.0	0.04	270.0	0.4
3061.0	60.0	epochs	1.0	0.04	0.0	0.6
3151.0	60.0	epochs	1.0	0.04	0.0	0.1
3242.0	60.0	epochs	1.0	0.04	270.0	0.2
3332.0	60.0	epochs	1.0	0.04	180.0	0.8
3423.0	60.0	epochs	1.0	0.04	180.0	0.1
3513.0	60.0	epochs	1.0	0.04	180.0	0.4
3604.0	60.0	epochs	1.0	0.04	270.0	0.1
3694.0	60.0	epochs	1.0	0.04	270.0	0.1
3785.0	60.0	epochs	1.0	0.04	315.0	0.6
3875.0	60.0	epochs	1.0	0.04	225.0	0.4
3966.0	60.0	epochs	1.0	0.04	315.0	0.05
4057.0	59.0	epochs	1.0	0.04	135.0	0.6
4147.0	60.0	epochs	1.0	0.04	225.0	0.2
4238.0	59.0	epochs	1.0	0.04	315.0	0.1
4328.0	60.0	epochs	1.0	0.04	45.0	0.05
4419.0	59.0	epochs	1.0	0.04	315.0	0.6
4509.0	60.0	epochs	1.0	0.04	225.0	0.6
4600.0	59.0	epochs	1.0	0.04	270.0	0.8
4690.0	60.0	epochs	1.0	0.04	270.0	0.4
4781.0	60.0	epochs	1.0	0.04	180.0	0.6
4871.0	60.0	epochs	1.0	0.04	180.0	0.8
4962.0	60.0	epochs	1.0	0.04	90.0	0.4
5052.0	60.0	epochs	1.0	0.04	45.0	0.8
5143.0	60.0	epochs	1.0	0.04	90.0	0.8
5233.0	60.0	epochs	1.0	0.04	135.0	0.05
5324.0	60.0	epochs	1.0	0.04	45.0	0.05
5414.0	60.0	epochs	1.0	0.04	45.0	0.8
5505.0	60.0	epochs	1.0	0.04	315.0	0.1
5595.0	60.0	epochs	1.0	0.04	45.0	0.05
5686.0	60.0	epochs	1.0	0.04	0.0	0.6
5776.0	60.0	epochs	1.0	0.04	90.0	0.05
5867.0	60.0	epochs	1.0	0.04	135.0	0.05
5957.0	60.0	epochs	1.0	0.04	270.0	0.4
6048.0	60.0	epochs	1.0	0.04	315.0	0.1
6138.0	60.0	epochs	1.0	0.04	180.0	0.8
6229.0	60.0	epochs	1.0	0.04	45.0	0.1
6319.0	60.0	epochs	1.0	0.04	90.0	0.05
6410.0	60.0	epochs	1.0	0.04	0.0	0.6
6500.0	60.0	epochs	1.0	0.04	180.0	0.1
6591.0	60.0	epochs	1.0	0.04	270.0	0.6
6682.0	59.0	epochs	1.0	0.04	270.0	0.4
6772.0	60.0	epochs	1.0	0.04	225.0	0.4
6863.0	59.0	epochs	1.0	0.04	270.0	0.1
6953.0	60.0	epochs	1.0	0.04	90.0	0.8
7044.0	59.0	epochs	1.0	0.04	180.0	0.8
7134.0	60.0	epochs	1.0	0.04	225.0	0.8
7225.0	59.0	epochs	1.0	0.04	0.0	0.6
7315.0	60.0	epochs	1.0	0.04	180.0	0.2
7406.0	59.0	epochs	1.0	0.04	135.0	0.8
7496.0	60.0	epochs	1.0	0.04	225.0	0.4
7587.0	60.0	epochs	1.0	0.04	270.0	0.8
7677.0	60.0	epochs	1.0	0.04	90.0	0.05
7768.0	60.0	epochs	1.0	0.04	45.0	0.8
7858.0	60.0	epochs	1.0	0.04	270.0	0.6
7949.0	60.0	epochs	1.0	0.04	45.0	0.2
8039.0	60.0	epochs	1.0	0.04	180.0	0.2
8130.0	60.0	epochs	1.0	0.04	315.0	0.8
8220.0	60.0	epochs	1.0	0.04	270.0	0.8
8311.0	60.0	epochs	1.0	0.04	315.0	0.1
8401.0	60.0	epochs	1.0	0.04	135.0	0.2
8492.0	60.0	epochs	1.0	0.04	315.0	0.2
8582.0	60.0	epochs	1.0	0.04	315.0	0.6
8673.0	60.0	epochs	1.0	0.04	0.0	0.4
8763.0	60.0	epochs	1.0	0.04	90.0	0.05
8854.0	60.0	epochs	1.0	0.04	225.0	0.1
8944.0	60.0	epochs	1.0	0.04	225.0	0.8
9035.0	60.0	epochs	1.0	0.04	0.0	0.8
9125.0	60.0	epochs	1.0	0.04	315.0	0.6
9216.0	60.0	epochs	1.0	0.04	45.0	0.2
9306.0	60.0	epochs	1.0	0.04	0.0	0.8
9397.0	60.0	epochs	1.0	0.04	180.0	0.8
9488.0	59.0	epochs	1.0	0.04	45.0	0.6
9578.0	60.0	epochs	1.0	0.04	45.0	0.4
9669.0	59.0	epochs	1.0	0.04	0.0	0.1
9759.0	60.0	epochs				
9850.0	59.0	epochs	1.0	0.04	270.0	0.4
9940.0	60.0	epochs	1.0	0.04	270.0	0.1
10031.0	59.0	epochs	1.0	0.04	225.0	0.1
10121.0	60.0	epochs	1.0	0.04	45.0	0.05
10212.0	59.0	epochs	1.0	0.04	180.0	0.6
10302.0	60.0	epochs	1.0	0.04	315.0	0.6
10393.0	60.0	epochs	1.0	0.04	315.0	0.2
10483.0	60.0	epochs	1.0	0.04	135.0	0.8
10574.0	60.0	epochs	1.0	0.04	135.0	0.8
10664.0	60.0	epochs	1.0	0.04	90.0	0.4
10755.0	60.0	epochs	1.0	0.04	180.0	0.05
10845.0	60.0	epochs	1.0	0.04	270.0	0.2
10936.0	60.0	epochs	1.0	0.04	0.0	0.1
11026.0	60.0	epochs	1.0	0.04	180.0	0.8
11117.0	60.0	epochs	1.0	0.04	270.0	0.4
11207.0	60.0	epochs	1.0	0.04	270.0	0.05
11298.0	60.0	epochs	1.0	0.04	45.0	0.8
11388.0	60.0	epochs	1.0	0.04	315.0	0.8
11479.0	60.0	epochs	1.0	0.04	0.0	0.8
11569.0	60.0	epochs	1.0	0.04	315.0	0.8
11660.0	60.0	epochs	1.0	0.04	270.0	0.4
11750.0	60.0	epochs	1.0	0.04	135.0	0.2
11841.0	60.0	epochs	1.0	0.04	270.0	0.1
11931.0	60.0	epochs	1.0	0.04	90.0	0.2
12022.0	60.0	epochs	1.0	0.04	90.0	0.8
12112.0	60.0	epochs	1.0	0.04	45.0	0.6
12203.0	60.0	epochs	1.0	0.04	45.0	0.4
12294.0	59.0	epochs	1.0	0.04	45.0	0.05
12384.0	60.0	epochs	1.0	0.04	180.0	0.8
12475.0	59.0	epochs	1.0	0.04	90.0	0.8
12565.0	60.0	epochs	1.0	0.04	90.0	0.6
12656.0	59.0	epochs	1.0	0.04	180.0	0.1
12746.0	60.0	epochs	1.0	0.04	0.0	0.2
12837.0	59.0	epochs	1.0	0.04	0.0	0.05
12927.0	60.0	epochs	1.0	0.04	135.0	0.05
13018.0	59.0	epochs	1.0	0.04	0.0	0.05
13108.0	60.0	epochs	1.0	0.04	225.0	0.6
13199.0	60.0	epochs	1.0	0.04	315.0	0.4
13289.0	60.0	epochs	1.0	0.04	90.0	0.8
13380.0	60.0	epochs	1.0	0.04	315.0	0.05
13470.0	60.0	epochs	1.0	0.04	270.0	0.8
13561.0	60.0	epochs	1.0	0.04	135.0	0.1
13651.0	60.0	epochs	1.0	0.04	270.0	0.05
13742.0	60.0	epochs	1.0	0.04	315.0	0.05
13832.0	60.0	epochs	1.0	0.04	90.0	0.05
13923.0	60.0	epochs	1.0	0.04	225.0	0.8
14013.0	60.0	epochs	1.0	0.04	45.0	0.2
14104.0	60.0	epochs	1.0	0.04	45.0	0.2
14194.0	60.0	epochs	1.0	0.04	90.0	0.05
14285.0	60.0	epochs	1.0	0.04	135.0	0.2
14375.0	60.0	epochs	1.0	0.04	225.0	0.05
14466.0	60.0	epochs	1.0	0.04	270.0	0.1
14556.0	60.0	epochs	1.0	0.04	180.0	0.6
14647.0	60.0	epochs	1.0	0.04	270.0	0.05
14737.0	60.0	epochs	1.0	0.04	270.0	0.8
14828.0	60.0	epochs	1.0	0.04	315.0	0.4
14918.0	60.0	epochs	1.0	0.04	225.0	0.2
15009.0	60.0	epochs	1.0	0.04	180.0	0.4
15100.0	59.0	epochs	1.0	0.04	135.0	0.6
15190.0	60.0	epochs	1.0	0.04	180.0	0.2
15281.0	59.0	epochs	1.0	0.04	315.0	0.4
15371.0	60.0	epochs	1.0	0.04	180.0	0.05
15462.0	59.0	epochs	1.0	0.04	315.0	0.05
15552.0	60.0	epochs	1.0	0.04	90.0	0.1
15643.0	59.0	epochs	1.0	0.04	0.0	0.1
15733.0	60.0	epochs	1.0	0.04	270.0	0.05
15824.0	59.0	epochs	1.0	0.04	90.0	0.2
15914.0	60.0	epochs	1.0	0.04	135.0	0.8
16005.0	60.0	epochs	1.0	0.04	135.0	0.2
16095.0	60.0	epochs	1.0	0.04	0.0	0.4
16186.0	60.0	epochs	1.0	0.04	0.0	0.6
16276.0	60.0	epochs	1.0	0.04	270.0	0.6
16367.0	60.0	epochs	1.0	0.04	180.0	0.05
16457.0	60.0	epochs	1.0	0.04	0.0	0.6
16548.0	60.0	epochs	1.0	0.04	45.0	0.4
16638.0	60.0	epochs	1.0	0.04	90.0	0.2
16729.0	60.0	epochs	1.0	0.04	135.0	0.4
16819.0	60.0	epochs	1.0	0.04	45.0	0.6
16910.0	60.0	epochs	1.0	0.04	225.0	0.2
17000.0	60.0	epochs	1.0	0.04	45.0	0.6
17091.0	60.0	epochs	1.0	0.04	90.0	0.6
17181.0	60.0	epochs	1.0	0.04	180.0	0.8
17272.0	60.0	epochs	1.0	0.04	0.0	0.4
17362.0	60.0	epochs	1.0	0.04	225.0	0.2
17453.0	60.0	epochs	1.0	0.04	45.0	0.1
17543.0	60.0	epochs	1.0	0.04	180.0	0.6
17634.0	60.0	epochs	1.0	0.04	135.0	0.6
17724.0	60.0	epochs	1.0	0.04	90.0	0.8
17815.0	60.0	epochs	1.0	0.04	45.0	0.05
17905.0	60.0	epochs	1.0	0.04	90.0	0.1
17996.0	60.0	epochs	1.0	0.04	270.0	0.1
18087.0	59.0	epochs	1.0	0.04	90.0	0.2
18177.0	60.0	epochs	1.0	0.04	315.0	0.8
18268.0	59.0	epochs	1.0	0.04	315.0	0.1
18358.0	60.0	epochs				
18449.0	59.0	epochs	1.0	0.04	45.0	0.2
18539.0	60.0	epochs	1.0	0.04	90.0	0.8
18630.0	59.0	epochs	1.0	0.04	225.0	0.1
18720.0	60.0	epochs				
18811.0	59.0	epochs	1.0	0.04	135.0	0.2
18901.0	60.0	epochs	1.0	0.04	90.0	0.2
18992.0	60.0	epochs	1.0	0.04	225.0	0.8
19082.0	60.0	epochs	1.0	0.04	45.0	0.6
19173.0	60.0	epochs	1.0	0.04	45.0	0.2
19263.0	60.0	epochs	1.0	0.04	180.0	0.4
19354.0	60.0	epochs	1.0	0.04	135.0	0.2
