onset	duration	nwb_table	temporal_frequency	spatial_frequency	direction	contrast
204.0	60.0	epochs	1.0	0.04	0.0	0.8
294.0	60.0	epochs	1.0	0.04	315.0	0.1
385.0	59.0	epochs	1.0	0.04	180.0	0.1
475.0	60.0	epochs	1.0	0.04	225.0	0.8
565.0	60.0	epochs	1.0	0.04	315.0	0.8
655.0	60.0	epochs	1.0	0.04	225.0	0.4
746.0	59.0	epochs	1.0	0.04	225.0	0.4
836.0	60.0	epochs	1.0	0.04	90.0	0.05
926.0	60.0	epochs	1.0	0.04	225.0	0.2
1017.0	59.0	epochs				
1107.0	60.0	epochs	1.0	0.04	45.0	0.2
1197.0	60.0	epochs	1.0	0.04	90.0	0.1
1288.0	59.0	epochs	1.0	0.04	180.0	0.2
1378.0	60.0	epochs	1.0	0.04	0.0	0.2
1468.0	60.0	epochs	1.0	0.04	135.0	0.8
1559.0	59.0	epochs	1.0	0.04	0.0	0.4
1649.0	60.0	epochs	1.0	0.04	180.0	0.05
1739.0	60.0	epochs	1.0	0.04	180.0	0.2
1830.0	59.0	epochs	1.0	0.04	135.0	0.1
1920.0	60.0	epochs	1.0	0.04	315.0	0.2
2010.0	60.0	epochs	1.0	0.04	270.0	0.1
2100.0	60.0	epochs	1.0	0.04	270.0	0.2
2191.0	59.0	epochs	1.0	0.04	45.0	0.8
2281.0	60.0	epochs	1.0	0.04	90.0	0.8
2371.0	60.0	epochs	1.0	0.04	180.0	0.6
2462.0	59.0	epochs	1.0	0.04	225.0	0.05
2552.0	60.0	epochs	1.0	0.04	135.0	0.1
2642.0	60.0	epochs	1.0	0.04	0.0	0.4
2733.0	59.0	epochs	1.0	0.04	315.0	0.1
2823.0	60.0	epochs	1.0	0.04	45.0	0.05
2913.0	60.0	epochs	1.0	0.04	180.0	0.4
3004.0	59.0	epochs	1.0	0.04	0.0	0.05
3094.0	60.0	epochs	1.0	0.04	270.0	0.6
3184.0	60.0	epochs	1.0	0.04	270.0	0.05
3275.0	59.0	epochs	1.0	0.04	180.0	0.05
3365.0	60.0	epochs	1.0	0.04	0.0	0.6
3455.0	60.0	epochs	1.0	0.04	315.0	0.4
3545.0	60.0	epochs	1.0	0.04	270.0	0.05
3636.0	59.0	epochs	1.0	0.04	0.0	0.8
3726.0	60.0	epochs				
3816.0	60.0	epochs	1.0	0.04	45.0	0.8
3907.0	59.0	epochs	1.0	0.04	180.0	0.1
3997.0	60.0	epochs	1.0	0.04	90.0	0.1
4087.0	60.0	epochs	1.0	0.04	225.0	0.8
4178.0	59.0	epochs	1.0	0.04	0.0	0.2
4268.0	60.0	epochs				
4358.0	60.0	epochs	1.0	0.04	0.0	0.4
4449.0	59.0	epochs	1.0	0.04	45.0	0.8
4539.0	60.0	epochs	1.0	0.04	45.0	0.05
4629.0	60.0	epochs	1.0	0.04	0.0	0.6
4719.0	60.0	epochs	1.0	0.04	90.0	0.2
4810.0	60.0	epochs	1.0	0.04	270.0	0.6
4900.0	60.0	epochs	1.0	0.04	135.0	0.4
4990.0	60.0	epochs				
5081.0	59.0	epochs	1.0	0.04	315.0	0.2
5171.0	60.0	epochs	1.0	0.04	315.0	0.6
5261.0	60.0	epochs	1.0	0.04	45.0	0.8
5352.0	59.0	epochs	1.0	0.04	90.0	0.8
5442.0	60.0	epochs	1.0	0.04	270.0	0.4
5532.0	60.0	epochs	1.0	0.04	0.0	0.4
5623.0	59.0	epochs	1.0	0.04	45.0	0.1
5713.0	60.0	epochs	1.0	0.04	270.0	0.4
5803.0	60.0	epochs	1.0	0.04	90.0	0.4
5894.0	59.0	epochs	1.0	0.04	90.0	0.05
5984.0	60.0	epochs	1.0	0.04	225.0	0.2
6074.0	60.0	epochs	1.0	0.04	135.0	0.8
6164.0	60.0	epochs	1.0	0.04	225.0	0.8
6255.0	59.0	epochs	1.0	0.04	135.0	0.2
6345.0	60.0	epochs	1.0	0.04	180.0	0.8
6435.0	60.0	epochs	1.0	0.04	90.0	0.2
6526.0	59.0	epochs	1.0	0.04	315.0	0.6
6616.0	60.0	epochs	1.0	0.04	0.0	0.05
6706.0	60.0	epochs	1.0	0.04	45.0	0.2
6797.0	59.0	epochs	1.0	0.04	180.0	0.4
6887.0	60.0	epochs	1.0	0.04	0.0	0.05
6977.0	60.0	epochs	1.0	0.04	90.0	0.05
7068.0	59.0	epochs	1.0	0.04	315.0	0.2
7158.0	60.0	epochs	1.0	0.04	180.0	0.4
7248.0	60.0	epochs				
7339.0	59.0	epochs	1.0	0.04	90.0	0.4
7429.0	60.0	epochs	1.0	0.04	135.0	0.4
7519.0	60.0	epochs	1.0	0.04	225.0	0.6
7609.0	60.0	epochs	1.0	0.04	315.0	0.8
7700.0	59.0	epochs	1.0	0.04	180.0	0.2
7790.0	60.0	epochs	1.0	0.04	180.0	0.6
7880.0	60.0	epochs	1.0	0.04	180.0	0.6
7971.0	59.0	epochs	1.0	0.04	90.0	0.05
8061.0	60.0	epochs	1.0	0.04	315.0	0.8
8151.0	60.0	epochs	1.0	0.04	270.0	0.4
8242.0	59.0	epochs				
8332.0	60.0	epochs	1.0	0.04	90.0	0.4
8422.0	60.0	epochs	1.0	0.04	270.0	0.4
8513.0	59.0	epochs	1.0	0.04	225.0	0.1
8603.0	60.0	epochs	1.0	0.04	315.0	0.05
8693.0	60.0	epochs	1.0	0.04	225.0	0.8
8783.0	60.0	epochs	1.0	0.04	270.0	0.8
8874.0	60.0	epochs	1.0	0.04	0.0	0.05
8964.0	60.0	epochs	1.0	0.04	45.0	0.05
9054.0	60.0	epochs	1.0	0.04	225.0	0.1
9145.0	59.0	epochs	1.0	0.04	90.0	0.05
9235.0	60.0	epochs	1.0	0.04	270.0	0.05
9325.0	60.0	epochs	1.0	0.04	180.0	0.1
9416.0	59.0	epochs	1.0	0.04	315.0	0.2
9506.0	60.0	epochs	1.0	0.04	180.0	0.6
9596.0	60.0	epochs	1.0	0.04	270.0	0.6
9687.0	59.0	epochs	1.0	0.04	135.0	0.1
9777.0	60.0	epochs	1.0	0.04	45.0	0.8
9867.0	60.0	epochs				
9958.0	59.0	epochs	1.0	0.04	45.0	0.1
10048.0	60.0	epochs	1.0	0.04	45.0	0.1
10138.0	60.0	epochs	1.0	0.04	180.0	0.8
10228.0	60.0	epochs	1.0	0.04	270.0	0.6
10319.0	59.0	epochs	1.0	0.04	270.0	0.4
10409.0	60.0	epochs	1.0	0.04	270.0	0.05
10499.0	60.0	epochs	1.0	0.04	135.0	0.4
10590.0	59.0	epochs	1.0	0.04	315.0	0.1
10680.0	60.0	epochs	1.0	0.04	315.0	0.8
10770.0	60.0	epochs	1.0	0.04	270.0	0.1
10861.0	59.0	epochs	1.0	0.04	0.0	0.2
10951.0	60.0	epochs	1.0	0.04	135.0	0.6
11041.0	60.0	epochs	1.0	0.04	270.0	0.4
11132.0	59.0	epochs	1.0	0.04	225.0	0.8
11222.0	60.0	epochs	1.0	0.04	135.0	0.1
11312.0	60.0	epochs	1.0	0.04	135.0	0.05
11403.0	59.0	epochs	1.0	0.04	180.0	0.2
11493.0	60.0	epochs	1.0	0.04	90.0	0.2
11583.0	60.0	epochs	1.0	0.04	315.0	0.2
11673.0	60.0	epochs	1.0	0.04	225.0	0.6
11764.0	59.0	epochs	1.0	0.04	135.0	0.4
11854.0	60.0	epochs	1.0	0.04	135.0	0.2
11944.0	60.0	epochs	1.0	0.04	135.0	0.05
12035.0	59.0	epochs				
12125.0	60.0	epochs	1.0	0.04	270.0	0.05
12215.0	60.0	epochs	1.0	0.04	0.0	0.8
12306.0	59.0	epochs	1.0	0.04	45.0	0.05
12396.0	60.0	epochs	1.0	0.04	0.0	0.4
12486.0	60.0	epochs	1.0	0.04	135.0	0.8
12577.0	59.0	epochs	1.0	0.04	45.0	0.4
12667.0	60.0	epochs	1.0	0.04	135.0	0.1
12757.0	60.0	epochs				
12847.0	60.0	epochs	1.0	0.04	0.0	0.2
12938.0	59.0	epochs	1.0	0.04	270.0	0.4
13028.0	60.0	epochs	1.0	0.04	90.0	0.4
13118.0	60.0	epochs	1.0	0.04	180.0	0.4
13209.0	59.0	epochs	1.0	0.04	45.0	0.4
13299.0	60.0	epochs	1.0	0.04	45.0	0.2
13389.0	60.0	epochs	1.0	0.04	0.0	0.6
13480.0	59.0	epochs	1.0	0.04	270.0	0.6
13570.0	60.0	epochs	1.0	0.04	0.0	0.6
13660.0	60.0	epochs	1.0	0.04	270.0	0.8
13751.0	59.0	epochs	1.0	0.04	270.0	0.4
13841.0	60.0	epochs	1.0	0.04	90.0	0.2
13931.0	60.0	epochs	1.0	0.04	90.0	0.6
14022.0	59.0	epochs	1.0	0.04	0.0	0.1
14112.0	60.0	epochs	1.0	0.04	45.0	0.4
14202.0	60.0	epochs	1.0	0.04	0.0	0.6
14292.0	60.0	epochs	1.0	0.04	225.0	0.1
14383.0	59.0	epochs	1.0	0.04	45.0	0.4
14473.0	60.0	epochs	1.0	0.04	0.0	0.4
14563.0	60.0	epochs	1.0	0.04	180.0	0.1
14654.0	59.0	epochs	1.0	0.04	45.0	0.6
14744.0	60.0	epochs	1.0	0.04	90.0	0.4
14834.0	60.0	epochs	1.0	0.04	270.0	0.1
14925.0	59.0	epochs	1.0	0.04	135.0	0.2
15015.0	60.0	epochs	1.0	0.04	225.0	0.8
15105.0	60.0	epochs	1.0	0.04	315.0	0.05
15196.0	59.0	epochs	1.0	0.04	90.0	0.2
15286.0	60.0	epochs	1.0	0.04	135.0	0.2
15376.0	60.0	epochs	1.0	0.04	90.0	0.2
15466.0	60.0	epochs	1.0	0.04	0.0	0.1
15557.0	60.0	epochs	1.0	0.04	225.0	0.1
15647.0	60.0	epochs	1.0	0.04	90.0	0.05
15737.0	60.0	epochs	1.0	0.04	90.0	0.2
15828.0	59.0	epochs	1.0	0.04	225.0	0.2
15918.0	60.0	epochs	1.0	0.04	45.0	0.8
16008.0	60.0	epochs	1.0	0.04	45.0	0.05
16099.0	59.0	epochs	1.0	0.04	270.0	0.8
16189.0	60.0	epochs	1.0	0.04	315.0	0.6
16279.0	60.0	epochs	1.0	0.04	180.0	0.8
16370.0	59.0	epochs	1.0	0.04	135.0	0.4
16460.0	60.0	epochs	1.0	0.04	315.0	0.2
16550.0	60.0	epochs	1.0	0.04	270.0	0.05
16641.0	59.0	epochs	1.0	0.04	45.0	0.05
16731.0	60.0	epochs	1.0	0.04	45.0	0.4
16821.0	60.0	epochs	1.0	0.04	315.0	0.4
16911.0	60.0	epochs	1.0	0.04	315.0	0.6
