onset	duration	nwb_table	temporal_frequency	spatial_frequency	direction	contrast
444.0	60.0	epochs	1.0	0.04	45.0	0.4
535.0	59.0	epochs	1.0	0.04	0.0	0.4
625.0	60.0	epochs	1.0	0.04	225.0	0.8
715.0	60.0	epochs	1.0	0.04	45.0	0.05
805.0	60.0	epochs	1.0	0.04	90.0	0.4
896.0	59.0	epochs	1.0	0.04	0.0	0.1
986.0	60.0	epochs	1.0	0.04	45.0	0.05
1076.0	60.0	epochs	1.0	0.04	90.0	0.8
1167.0	59.0	epochs	1.0	0.04	45.0	0.4
1257.0	60.0	epochs	1.0	0.04	45.0	0.05
1347.0	60.0	epochs	1.0	0.04	135.0	0.4
1438.0	59.0	epochs	1.0	0.04	45.0	0.8
1528.0	60.0	epochs	1.0	0.04	90.0	0.8
1618.0	60.0	epochs	1.0	0.04	225.0	0.6
1708.0	60.0	epochs	1.0	0.04	315.0	0.8
1799.0	59.0	epochs	1.0	0.04	45.0	0.8
1889.0	60.0	epochs	1.0	0.04	315.0	0.05
1979.0	60.0	epochs	1.0	0.04	135.0	0.2
2070.0	59.0	epochs	1.0	0.04	0.0	0.8
2160.0	60.0	epochs	1.0	0.04	225.0	0.4
2250.0	60.0	epochs	1.0	0.04	180.0	0.8
2341.0	59.0	epochs	1.0	0.04	90.0	0.1
2431.0	60.0	epochs	1.0	0.04	135.0	0.8
2521.0	60.0	epochs	1.0	0.04	180.0	0.8
2611.0	60.0	epochs	1.0	0.04	270.0	0.4
2702.0	59.0	epochs	1.0	0.04	90.0	0.6
2792.0	60.0	epochs	1.0	0.04	180.0	0.6
2882.0	60.0	epochs	1.0	0.04	90.0	0.2
2973.0	59.0	epochs	1.0	0.04	315.0	0.4
3063.0	60.0	epochs	1.0	0.04	315.0	0.05
3153.0	60.0	epochs	1.0	0.04	270.0	0.1
3244.0	59.0	epochs	1.0	0.04	225.0	0.2
3334.0	60.0	epochs	1.0	0.04	45.0	0.6
3424.0	60.0	epochs	1.0	0.04	225.0	0.8
3514.0	60.0	epochs	1.0	0.04	180.0	0.1
3605.0	59.0	epochs	1.0	0.04	135.0	0.6
3695.0	60.0	epochs	1.0	0.04	180.0	0.8
3785.0	60.0	epochs	1.0	0.04	315.0	0.8
3876.0	59.0	epochs	1.0	0.04	0.0	0.4
3966.0	60.0	epochs	1.0	0.04	45.0	0.8
4056.0	60.0	epochs	1.0	0.04	225.0	0.6
4147.0	59.0	epochs	1.0	0.04	315.0	0.05
4237.0	60.0	epochs	1.0	0.04	135.0	0.1
4327.0	60.0	epochs	1.0	0.04	45.0	0.8
4417.0	60.0	epochs	1.0	0.04	135.0	0.2
4508.0	59.0	epochs	1.0	0.04	315.0	0.1
4598.0	60.0	epochs	1.0	0.04	45.0	0.4
4688.0	60.0	epochs	1.0	0.04	45.0	0.8
4779.0	59.0	epochs	1.0	0.04	315.0	0.05
4869.0	60.0	epochs	1.0	0.04	45.0	0.2
4959.0	60.0	epochs				
5050.0	59.0	epochs	1.0	0.04	90.0	0.4
5140.0	60.0	epochs	1.0	0.04	90.0	0.1
5230.0	60.0	epochs	1.0	0.04	0.0	0.8
5320.0	60.0	epochs	1.0	0.04	135.0	0.6
5411.0	59.0	epochs	1.0	0.04	180.0	0.4
5501.0	60.0	epochs	1.0	0.04	180.0	0.8
5591.0	60.0	epochs	1.0	0.04	90.0	0.05
5682.0	59.0	epochs	1.0	0.04	180.0	0.6
5772.0	60.0	epochs	1.0	0.04	45.0	0.4
5862.0	60.0	epochs	1.0	0.04	45.0	0.2
5953.0	59.0	epochs	1.0	0.04	315.0	0.6
6043.0	60.0	epochs	1.0	0.04	315.0	0.1
6133.0	60.0	epochs	1.0	0.04	45.0	0.6
6223.0	60.0	epochs				
6314.0	59.0	epochs	1.0	0.04	90.0	0.1
6404.0	60.0	epochs	1.0	0.04	45.0	0.8
6494.0	60.0	epochs	1.0	0.04	315.0	0.4
6585.0	59.0	epochs	1.0	0.04	135.0	0.2
6675.0	60.0	epochs	1.0	0.04	180.0	0.4
6765.0	60.0	epochs	1.0	0.04	180.0	0.05
6856.0	59.0	epochs	1.0	0.04	0.0	0.1
6946.0	60.0	epochs	1.0	0.04	270.0	0.8
7036.0	60.0	epochs	1.0	0.04	0.0	0.4
7127.0	59.0	epochs	1.0	0.04	90.0	0.6
7217.0	60.0	epochs	1.0	0.04	180.0	0.8
7307.0	60.0	epochs	1.0	0.04	270.0	0.05
7397.0	60.0	epochs	1.0	0.04	225.0	0.2
7488.0	59.0	epochs	1.0	0.04	0.0	0.8
7578.0	60.0	epochs	1.0	0.04	225.0	0.2
7668.0	60.0	epochs	1.0	0.04	225.0	0.05
7759.0	59.0	epochs	1.0	0.04	90.0	0.1
7849.0	60.0	epochs	1.0	0.04	315.0	0.4
7939.0	60.0	epochs	1.0	0.04	0.0	0.8
8030.0	59.0	epochs	1.0	0.04	180.0	0.8
8120.0	60.0	epochs	1.0	0.04	315.0	0.8
8210.0	60.0	epochs	1.0	0.04	45.0	0.6
8300.0	60.0	epochs	1.0	0.04	0.0	0.2
8391.0	59.0	epochs	1.0	0.04	135.0	0.8
8481.0	60.0	epochs	1.0	0.04	270.0	0.6
8571.0	60.0	epochs	1.0	0.04	270.0	0.05
8662.0	59.0	epochs	1.0	0.04	90.0	0.6
8752.0	60.0	epochs	1.0	0.04	225.0	0.8
8842.0	60.0	epochs	1.0	0.04	225.0	0.2
8933.0	59.0	epochs	1.0	0.04	135.0	0.2
9023.0	60.0	epochs	1.0	0.04	45.0	0.05
9113.0	60.0	epochs	1.0	0.04	315.0	0.4
9203.0	60.0	epochs	1.0	0.04	0.0	0.8
9294.0	59.0	epochs	1.0	0.04	45.0	0.6
9384.0	60.0	epochs				
9474.0	60.0	epochs	1.0	0.04	315.0	0.6
9565.0	59.0	epochs	1.0	0.04	90.0	0.2
9655.0	60.0	epochs	1.0	0.04	135.0	0.4
9745.0	60.0	epochs	1.0	0.04	270.0	0.4
9836.0	59.0	epochs				
9926.0	60.0	epochs	1.0	0.04	315.0	0.1
10016.0	60.0	epochs	1.0	0.04	270.0	0.4
10106.0	60.0	epochs	1.0	0.04	90.0	0.6
10197.0	59.0	epochs	1.0	0.04	90.0	0.05
10287.0	60.0	epochs	1.0	0.04	180.0	0.05
10377.0	60.0	epochs	1.0	0.04	315.0	0.05
10468.0	59.0	epochs	1.0	0.04	45.0	0.1
10558.0	60.0	epochs	1.0	0.04	90.0	0.8
10648.0	60.0	epochs	1.0	0.04	180.0	0.6
10739.0	59.0	epochs	1.0	0.04	270.0	0.6
10829.0	60.0	epochs	1.0	0.04	180.0	0.6
10919.0	60.0	epochs	1.0	0.04	90.0	0.8
11009.0	60.0	epochs	1.0	0.04	0.0	0.6
11100.0	59.0	epochs	1.0	0.04	135.0	0.4
11190.0	60.0	epochs	1.0	0.04	135.0	0.05
11280.0	60.0	epochs	1.0	0.04	0.0	0.4
11371.0	59.0	epochs	1.0	0.04	0.0	0.2
11461.0	60.0	epochs	1.0	0.04	270.0	0.2
11551.0	60.0	epochs	1.0	0.04	0.0	0.4
11642.0	59.0	epochs	1.0	0.04	270.0	0.2
11732.0	60.0	epochs	1.0	0.04	90.0	0.8
11822.0	60.0	epochs	1.0	0.04	45.0	0.2
11912.0	60.0	epochs	1.0	0.04	135.0	0.1
12003.0	59.0	epochs	1.0	0.04	180.0	0.6
12093.0	60.0	epochs	1.0	0.04	315.0	0.05
12183.0	60.0	epochs	1.0	0.04	45.0	0.4
12274.0	59.0	epochs	1.0	0.04	135.0	0.2
12364.0	60.0	epochs	1.0	0.04	180.0	0.2
12454.0	60.0	epochs	1.0	0.04	270.0	0.8
12545.0	59.0	epochs	1.0	0.04	225.0	0.4
12635.0	60.0	epochs	1.0	0.04	270.0	0.6
12725.0	60.0	epochs	1.0	0.04	0.0	0.05
12815.0	60.0	epochs	1.0	0.04	90.0	0.8
12906.0	59.0	epochs	1.0	0.04	270.0	0.2
12996.0	60.0	epochs	1.0	0.04	270.0	0.6
13086.0	60.0	epochs	1.0	0.04	180.0	0.6
13177.0	59.0	epochs	1.0	0.04	225.0	0.05
13267.0	60.0	epochs	1.0	0.04	225.0	0.8
13357.0	60.0	epochs	1.0	0.04	90.0	0.8
13448.0	59.0	epochs	1.0	0.04	0.0	0.4
13538.0	60.0	epochs	1.0	0.04	225.0	0.05
13628.0	60.0	epochs	1.0	0.04	315.0	0.8
13718.0	60.0	epochs	1.0	0.04	135.0	0.6
13809.0	59.0	epochs	1.0	0.04	90.0	0.6
13899.0	60.0	epochs	1.0	0.04	225.0	0.8
13989.0	60.0	epochs	1.0	0.04	270.0	0.05
14080.0	59.0	epochs	1.0	0.04	135.0	0.6
14170.0	60.0	epochs	1.0	0.04	270.0	0.8
14260.0	60.0	epochs	1.0	0.04	270.0	0.2
14351.0	59.0	epochs	1.0	0.04	315.0	0.4
14441.0	60.0	epochs	1.0	0.04	45.0	0.8
14531.0	60.0	epochs	1.0	0.04	270.0	0.2
14621.0	60.0	epochs	1.0	0.04	135.0	0.8
14712.0	59.0	epochs	1.0	0.04	45.0	0.6
14802.0	60.0	epochs	1.0	0.04	90.0	0.2
14892.0	60.0	epochs	1.0	0.04	315.0	0.2
14983.0	59.0	epochs	1.0	0.04	315.0	0.05
