onset	duration	nwb_table	temporal_frequency	spatial_frequency	direction	contrast
436.0	60.0	epochs	1.0	0.04	0.0	0.2
526.0	60.0	epochs	1.0	0.04	270.0	0.8
617.0	60.0	epochs	1.0	0.04	315.0	0.4
707.0	60.0	epochs	1.0	0.04	0.0	0.05
798.0	60.0	epochs	1.0	0.04	270.0	0.4
888.0	60.0	epochs	1.0	0.04	0.0	0.05
979.0	60.0	epochs	1.0	0.04	225.0	0.2
1070.0	59.0	epochs	1.0	0.04	45.0	0.05
1160.0	60.0	epochs	1.0	0.04	90.0	0.05
1251.0	59.0	epochs	1.0	0.04	315.0	0.05
1341.0	60.0	epochs	1.0	0.04	135.0	0.8
1432.0	60.0	epochs	1.0	0.04	180.0	0.1
1522.0	60.0	epochs	1.0	0.04	315.0	0.2
1613.0	60.0	epochs	1.0	0.04	90.0	0.8
1703.0	60.0	epochs	1.0	0.04	225.0	0.4
1794.0	60.0	epochs	1.0	0.04	315.0	0.2
1884.0	60.0	epochs	1.0	0.04	45.0	0.1
1975.0	60.0	epochs	1.0	0.04	270.0	0.6
2065.0	60.0	epochs	1.0	0.04	0.0	0.4
2156.0	60.0	epochs	1.0	0.04	180.0	0.4
2246.0	60.0	epochs	1.0	0.04	135.0	0.4
2337.0	60.0	epochs	1.0	0.04	135.0	0.05
2427.0	60.0	epochs	1.0	0.04	270.0	0.4
2518.0	60.0	epochs	1.0	0.04	225.0	0.05
2609.0	59.0	epochs	1.0	0.04	225.0	0.1
2699.0	60.0	epochs	1.0	0.04	45.0	0.05
2790.0	59.0	epochs	1.0	0.04	180.0	0.8
2880.0	60.0	epochs	1.0	0.04	315.0	0.1
2971.0	59.0	epochs	1.0	0.04	45.0	0.4
3061.0	60.0	epochs	1.0	0.04	135.0	0.2
3152.0	60.0	epochs	1.0	0.04	45.0	0.05
3242.0	60.0	epochs	1.0	0.04	315.0	0.8
3333.0	60.0	epochs	1.0	0.04	270.0	0.05
3423.0	60.0	epochs	1.0	0.04	270.0	0.2
3514.0	60.0	epochs	1.0	0.04	0.0	0.6
3604.0	60.0	epochs	1.0	0.04	90.0	0.8
3695.0	60.0	epochs	1.0	0.04	90.0	0.2
3785.0	60.0	epochs	1.0	0.04	135.0	0.2
3876.0	60.0	epochs	1.0	0.04	270.0	0.05
3966.0	60.0	epochs	1.0	0.04	0.0	0.2
4057.0	60.0	epochs	1.0	0.04	45.0	0.05
4147.0	60.0	epochs	1.0	0.04	0.0	0.6
4238.0	60.0	epochs	1.0	0.04	225.0	0.6
4329.0	59.0	epochs	1.0	0.04	315.0	0.05
4419.0	60.0	epochs	1.0	0.04	225.0	0.05
4510.0	59.0	epochs	1.0	0.04	0.0	0.8
4600.0	60.0	epochs	1.0	0.04	0.0	0.1
4691.0	59.0	epochs	1.0	0.04	180.0	0.8
4781.0	60.0	epochs	1.0	0.04	225.0	0.2
4872.0	60.0	epochs	1.0	0.04	135.0	0.6
4962.0	60.0	epochs	1.0	0.04	270.0	0.05
5053.0	60.0	epochs	1.0	0.04	180.0	0.8
5143.0	60.0	epochs	1.0	0.04	90.0	0.6
5234.0	60.0	epochs	1.0	0.04	225.0	0.2
5324.0	60.0	epochs	1.0	0.04	45.0	0.2
5415.0	60.0	epochs	1.0	0.04	270.0	0.1
5505.0	60.0	epochs	1.0	0.04	90.0	0.05
5596.0	60.0	epochs	1.0	0.04	180.0	0.6
5686.0	60.0	epochs	1.0	0.04	180.0	0.4
5777.0	60.0	epochs	1.0	0.04	0.0	0.1
5867.0	60.0	epochs	1.0	0.04	135.0	0.05
5958.0	60.0	epochs	1.0	0.04	315.0	0.05
6049.0	59.0	epochs	1.0	0.04	0.0	0.05
6139.0	60.0	epochs	1.0	0.04	225.0	0.6
6230.0	59.0	epochs	1.0	0.04	45.0	0.4
6320.0	60.0	epochs	1.0	0.04	180.0	0.4
6411.0	59.0	epochs	1.0	0.04	45.0	0.4
6501.0	60.0	epochs	1.0	0.04	225.0	0.8
6592.0	60.0	epochs	1.0	0.04	90.0	0.6
6682.0	60.0	epochs	1.0	0.04	90.0	0.8
6773.0	60.0	epochs	1.0	0.04	135.0	0.2
6863.0	60.0	epochs	1.0	0.04	270.0	0.2
6954.0	60.0	epochs	1.0	0.04	270.0	0.1
7044.0	60.0	epochs	1.0	0.04	0.0	0.6
7135.0	60.0	epochs	1.0	0.04	315.0	0.1
7225.0	60.0	epochs	1.0	0.04	180.0	0.6
7316.0	60.0	epochs	1.0	0.04	135.0	0.4
7406.0	60.0	epochs	1.0	0.04	135.0	0.8
7497.0	60.0	epochs	1.0	0.04	180.0	0.8
7587.0	60.0	epochs	1.0	0.04	180.0	0.6
7678.0	60.0	epochs	1.0	0.04	0.0	0.1
7769.0	59.0	epochs	1.0	0.04	180.0	0.1
7859.0	60.0	epochs	1.0	0.04	180.0	0.05
7950.0	59.0	epochs	1.0	0.04	45.0	0.1
8040.0	60.0	epochs	1.0	0.04	45.0	0.1
8131.0	59.0	epochs	1.0	0.04	0.0	0.1
8221.0	60.0	epochs	1.0	0.04	270.0	0.1
8312.0	60.0	epochs	1.0	0.04	135.0	0.1
8402.0	60.0	epochs	1.0	0.04	135.0	0.2
8493.0	60.0	epochs	1.0	0.04	270.0	0.05
8583.0	60.0	epochs	1.0	0.04	270.0	0.6
8674.0	60.0	epochs	1.0	0.04	135.0	0.2
8764.0	60.0	epochs	1.0	0.04	225.0	0.6
8855.0	60.0	epochs	1.0	0.04	315.0	0.1
8945.0	60.0	epochs	1.0	0.04	270.0	0.8
9036.0	60.0	epochs	1.0	0.04	180.0	0.1
9126.0	60.0	epochs	1.0	0.04	225.0	0.8
9217.0	60.0	epochs	1.0	0.04	225.0	0.05
9307.0	60.0	epochs	1.0	0.04	45.0	0.2
9398.0	60.0	epochs	1.0	0.04	90.0	0.2
9489.0	59.0	epochs	1.0	0.04	45.0	0.6
9579.0	60.0	epochs	1.0	0.04	0.0	0.1
9670.0	59.0	epochs	1.0	0.04	90.0	0.4
9760.0	60.0	epochs	1.0	0.04	180.0	0.2
9851.0	59.0	epochs	1.0	0.04	135.0	0.2
9941.0	60.0	epochs	1.0	0.04	270.0	0.05
10032.0	60.0	epochs	1.0	0.04	0.0	0.2
10122.0	60.0	epochs	1.0	0.04	225.0	0.6
10213.0	60.0	epochs	1.0	0.04	315.0	0.6
10303.0	60.0	epochs	1.0	0.04	135.0	0.4
10394.0	60.0	epochs	1.0	0.04	45.0	0.05
10484.0	60.0	epochs	1.0	0.04	45.0	0.2
10575.0	60.0	epochs	1.0	0.04	180.0	0.1
10665.0	60.0	epochs	1.0	0.04	0.0	0.8
10756.0	60.0	epochs	1.0	0.04	270.0	0.2
10846.0	60.0	epochs	1.0	0.04	0.0	0.4
10937.0	60.0	epochs	1.0	0.04	315.0	0.8
11027.0	60.0	epochs	1.0	0.04	90.0	0.4
11118.0	60.0	epochs	1.0	0.04	270.0	0.8
11209.0	59.0	epochs	1.0	0.04	270.0	0.4
11299.0	60.0	epochs	1.0	0.04	90.0	0.8
11390.0	59.0	epochs	1.0	0.04	225.0	0.05
11480.0	60.0	epochs	1.0	0.04	90.0	0.2
11571.0	59.0	epochs	1.0	0.04	315.0	0.6
11661.0	60.0	epochs	1.0	0.04	90.0	0.05
11752.0	60.0	epochs	1.0	0.04	225.0	0.6
11842.0	60.0	epochs	1.0	0.04	225.0	0.6
11933.0	60.0	epochs	1.0	0.04	90.0	0.05
12023.0	60.0	epochs	1.0	0.04	180.0	0.1
12114.0	60.0	epochs	1.0	0.04	180.0	0.4
12204.0	60.0	epochs	1.0	0.04	225.0	0.2
12295.0	60.0	epochs	1.0	0.04	0.0	0.2
12385.0	60.0	epochs	1.0	0.04	0.0	0.05
12476.0	60.0	epochs	1.0	0.04	180.0	0.8
12566.0	60.0	epochs	1.0	0.04	270.0	0.1
12657.0	60.0	epochs	1.0	0.04	45.0	0.8
12747.0	60.0	epochs	1.0	0.04	225.0	0.4
12838.0	60.0	epochs				
12929.0	59.0	epochs	1.0	0.04	45.0	0.1
13019.0	60.0	epochs	1.0	0.04	270.0	0.6
13110.0	59.0	epochs	1.0	0.04	225.0	0.6
13200.0	60.0	epochs	1.0	0.04	90.0	0.05
13291.0	59.0	epochs	1.0	0.04	315.0	0.1
13381.0	60.0	epochs	1.0	0.04	315.0	0.05
13472.0	60.0	epochs	1.0	0.04	315.0	0.1
13562.0	60.0	epochs	1.0	0.04	90.0	0.4
13653.0	60.0	epochs	1.0	0.04	315.0	0.1
13743.0	60.0	epochs	1.0	0.04	0.0	0.1
13834.0	60.0	epochs	1.0	0.04	135.0	0.05
13924.0	60.0	epochs	1.0	0.04	45.0	0.6
14015.0	60.0	epochs	1.0	0.04	270.0	0.2
14105.0	60.0	epochs	1.0	0.04	315.0	0.8
14196.0	60.0	epochs	1.0	0.04	135.0	0.2
14286.0	60.0	epochs	1.0	0.04	180.0	0.8
14377.0	60.0	epochs	1.0	0.04	180.0	0.8
14467.0	60.0	epochs	1.0	0.04	135.0	0.8
14558.0	60.0	epochs	1.0	0.04	225.0	0.6
14648.0	60.0	epochs	1.0	0.04	225.0	0.4
14739.0	60.0	epochs	1.0	0.04	0.0	0.1
14830.0	59.0	epochs	1.0	0.04	135.0	0.8
14920.0	60.0	epochs	1.0	0.04	270.0	0.1
15011.0	59.0	epochs	1.0	0.04	45.0	0.05
15101.0	60.0	epochs	1.0	0.04	270.0	0.05
15192.0	59.0	epochs	1.0	0.04	135.0	0.2
15282.0	60.0	epochs	1.0	0.04	315.0	0.8
15373.0	60.0	epochs	1.0	0.04	90.0	0.1
15463.0	60.0	epochs	1.0	0.04	135.0	0.8
15554.0	60.0	epochs	1.0	0.04	270.0	0.05
15644.0	60.0	epochs	1.0	0.04	90.0	0.6
15735.0	60.0	epochs	1.0	0.04	315.0	0.05
15825.0	60.0	epochs				
15916.0	60.0	epochs	1.0	0.04	180.0	0.6
16006.0	60.0	epochs	1.0	0.04	0.0	0.8
16097.0	60.0	epochs	1.0	0.04	45.0	0.8
16187.0	62.0	epochs	1.0	0.04	315.0	0.1
16280.0	60.0	epochs	1.0	0.04	135.0	0.05
16370.0	60.0	epochs	1.0	0.04	0.0	0.1
16461.0	60.0	epochs	1.0	0.04	315.0	0.05
16552.0	59.0	epochs	1.0	0.04	315.0	0.4
16642.0	60.0	epochs				
16733.0	59.0	epochs	1.0	0.04	225.0	0.05
16823.0	60.0	epochs	1.0	0.04	90.0	0.2
16914.0	59.0	epochs	1.0	0.04	225.0	0.05
17004.0	60.0	epochs	1.0	0.04	0.0	0.8
17095.0	60.0	epochs	1.0	0.04	270.0	0.05
17185.0	60.0	epochs	1.0	0.04	270.0	0.4
17276.0	60.0	epochs	1.0	0.04	135.0	0.6
17366.0	60.0	epochs	1.0	0.04	0.0	0.1
17457.0	60.0	epochs	1.0	0.04	0.0	0.8
17547.0	60.0	epochs	1.0	0.04	270.0	0.2
17638.0	60.0	epochs	1.0	0.04	45.0	0.05
17728.0	60.0	epochs	1.0	0.04	180.0	0.4
17819.0	60.0	epochs				
17909.0	60.0	epochs	1.0	0.04	90.0	0.05
18000.0	60.0	epochs	1.0	0.04	90.0	0.4
18090.0	60.0	epochs				
18181.0	60.0	epochs	1.0	0.04	90.0	0.4
18272.0	59.0	epochs				
18362.0	60.0	epochs	1.0	0.04	270.0	0.2
18453.0	59.0	epochs	1.0	0.04	270.0	0.2
18543.0	60.0	epochs	1.0	0.04	180.0	0.2
18634.0	59.0	epochs	1.0	0.04	0.0	0.2
18724.0	60.0	epochs	1.0	0.04	135.0	0.4
18815.0	60.0	epochs	1.0	0.04	90.0	0.6
18905.0	60.0	epochs	1.0	0.04	135.0	0.05
18996.0	60.0	epochs	1.0	0.04	315.0	0.6
19086.0	60.0	epochs	1.0	0.04	0.0	0.1
19177.0	60.0	epochs	1.0	0.04	0.0	0.4
19267.0	60.0	epochs	1.0	0.04	270.0	0.4
19358.0	60.0	epochs	1.0	0.04	315.0	0.6
19448.0	60.0	epochs	1.0	0.04	0.0	0.05
19539.0	60.0	epochs	1.0	0.04	180.0	0.8
19629.0	60.0	epochs	1.0	0.04	135.0	0.1
19720.0	60.0	epochs	1.0	0.04	45.0	0.6
19810.0	60.0	epochs	1.0	0.04	90.0	0.6
19901.0	60.0	epochs	1.0	0.04	0.0	0.6
19992.0	59.0	epochs	1.0	0.04	315.0	0.4
20082.0	60.0	epochs	1.0	0.04	45.0	0.1
20173.0	59.0	epochs	1.0	0.04	0.0	0.05
20263.0	60.0	epochs	1.0	0.04	180.0	0.1
