onset	duration	nwb_table	temporal_frequency	spatial_frequency	direction	contrast
446.0	60.0	epochs	1.0	0.04	45.0	0.8
536.0	60.0	epochs	1.0	0.04	0.0	0.1
626.0	60.0	epochs	1.0	0.04	180.0	0.6
717.0	59.0	epochs	1.0	0.04	270.0	0.6
807.0	60.0	epochs	1.0	0.04	90.0	0.05
897.0	60.0	epochs	1.0	0.04	135.0	0.4
988.0	59.0	epochs	1.0	0.04	45.0	0.6
1078.0	60.0	epochs	1.0	0.04	315.0	0.2
1168.0	60.0	epochs	1.0	0.04	315.0	0.1
1259.0	59.0	epochs	1.0	0.04	90.0	0.6
1349.0	60.0	epochs	1.0	0.04	315.0	0.4
1439.0	60.0	epochs	1.0	0.04	135.0	0.6
1530.0	59.0	epochs	1.0	0.04	225.0	0.2
1620.0	60.0	epochs	1.0	0.04	315.0	0.6
1710.0	60.0	epochs	1.0	0.04	225.0	0.8
1801.0	59.0	epochs	1.0	0.04	45.0	0.1
1891.0	60.0	epochs	1.0	0.04	0.0	0.6
1981.0	60.0	epochs	1.0	0.04	225.0	0.1
2072.0	59.0	epochs	1.0	0.04	90.0	0.4
2162.0	60.0	epochs	1.0	0.04	0.0	0.05
2252.0	60.0	epochs	1.0	0.04	45.0	0.4
2342.0	60.0	epochs	1.0	0.04	135.0	0.2
2433.0	60.0	epochs	1.0	0.04	90.0	0.2
2523.0	60.0	epochs				
2613.0	60.0	epochs	1.0	0.04	270.0	0.6
2704.0	59.0	epochs	1.0	0.04	45.0	0.2
2794.0	60.0	epochs	1.0	0.04	180.0	0.05
2884.0	60.0	epochs	1.0	0.04	270.0	0.05
2975.0	59.0	epochs				
3065.0	60.0	epochs	1.0	0.04	315.0	0.8
3155.0	60.0	epochs	1.0	0.04	270.0	0.8
3246.0	59.0	epochs	1.0	0.04	90.0	0.6
3336.0	60.0	epochs	1.0	0.04	0.0	0.05
3426.0	60.0	epochs	1.0	0.04	315.0	0.1
3517.0	59.0	epochs	1.0	0.04	135.0	0.05
3607.0	60.0	epochs	1.0	0.04	135.0	0.1
3697.0	60.0	epochs	1.0	0.04	135.0	0.2
3788.0	59.0	epochs	1.0	0.04	0.0	0.4
3878.0	60.0	epochs	1.0	0.04	315.0	0.1
3968.0	60.0	epochs	1.0	0.04	315.0	0.4
4059.0	59.0	epochs	1.0	0.04	90.0	0.8
