onset	duration	nwb_table	temporal_frequency	spatial_frequency	direction	contrast
445.0	60.0	epochs	1.0	0.04	225.0	0.2
535.0	60.0	epochs	1.0	0.04	315.0	0.2
626.0	59.0	epochs	1.0	0.04	90.0	0.05
716.0	60.0	epochs	1.0	0.04	0.0	0.1
806.0	60.0	epochs	1.0	0.04	225.0	0.1
897.0	59.0	epochs	1.0	0.04	315.0	0.2
987.0	60.0	epochs	1.0	0.04	225.0	0.4
1077.0	60.0	epochs	1.0	0.04	45.0	0.4
1168.0	59.0	epochs	1.0	0.04	270.0	0.2
1258.0	60.0	epochs	1.0	0.04	225.0	0.6
1348.0	60.0	epochs	1.0	0.04	180.0	0.8
1438.0	60.0	epochs	1.0	0.04	225.0	0.6
1529.0	59.0	epochs	1.0	0.04	225.0	0.1
1619.0	60.0	epochs	1.0	0.04	315.0	0.4
1709.0	60.0	epochs	1.0	0.04	135.0	0.05
1800.0	59.0	epochs	1.0	0.04	270.0	0.2
1890.0	60.0	epochs	1.0	0.04	270.0	0.05
1980.0	60.0	epochs	1.0	0.04	315.0	0.6
2071.0	59.0	epochs	1.0	0.04	225.0	0.4
2161.0	60.0	epochs	1.0	0.04	315.0	0.2
2251.0	60.0	epochs	1.0	0.04	180.0	0.1
2342.0	59.0	epochs	1.0	0.04	90.0	0.05
2432.0	60.0	epochs	1.0	0.04	315.0	0.6
2522.0	60.0	epochs	1.0	0.04	90.0	0.8
2613.0	59.0	epochs	1.0	0.04	45.0	0.2
2703.0	60.0	epochs	1.0	0.04	45.0	0.8
2793.0	60.0	epochs	1.0	0.04	270.0	0.2
2884.0	59.0	epochs	1.0	0.04	180.0	0.05
2974.0	60.0	epochs	1.0	0.04	270.0	0.05
3064.0	60.0	epochs	1.0	0.04	90.0	0.8
3154.0	60.0	epochs	1.0	0.04	0.0	0.8
3245.0	59.0	epochs	1.0	0.04	180.0	0.6
3335.0	60.0	epochs	1.0	0.04	90.0	0.4
3425.0	60.0	epochs	1.0	0.04	225.0	0.05
3516.0	59.0	epochs	1.0	0.04	270.0	0.2
3606.0	60.0	epochs	1.0	0.04	270.0	0.1
3696.0	60.0	epochs	1.0	0.04	270.0	0.4
3787.0	59.0	epochs	1.0	0.04	0.0	0.2
3877.0	60.0	epochs	1.0	0.04	225.0	0.2
3967.0	60.0	epochs	1.0	0.04	0.0	0.1
4058.0	59.0	epochs	1.0	0.04	45.0	0.05
4148.0	60.0	epochs	1.0	0.04	45.0	0.1
4238.0	60.0	epochs	1.0	0.04	225.0	0.6
4329.0	59.0	epochs	1.0	0.04	225.0	0.05
4419.0	60.0	epochs	1.0	0.04	45.0	0.1
4509.0	60.0	epochs	1.0	0.04	90.0	0.8
4599.0	60.0	epochs	1.0	0.04	315.0	0.2
4690.0	59.0	epochs	1.0	0.04	0.0	0.2
4780.0	60.0	epochs	1.0	0.04	180.0	0.1
4870.0	60.0	epochs	1.0	0.04	45.0	0.2
4961.0	59.0	epochs	1.0	0.04	180.0	0.4
5051.0	60.0	epochs	1.0	0.04	45.0	0.1
5141.0	60.0	epochs				
5232.0	59.0	epochs				
5322.0	60.0	epochs	1.0	0.04	0.0	0.2
5412.0	60.0	epochs	1.0	0.04	225.0	0.6
5503.0	59.0	epochs	1.0	0.04	0.0	0.2
5593.0	60.0	epochs	1.0	0.04	0.0	0.6
5683.0	60.0	epochs	1.0	0.04	225.0	0.2
5774.0	59.0	epochs	1.0	0.04	225.0	0.8
5864.0	60.0	epochs	1.0	0.04	135.0	0.05
5954.0	60.0	epochs	1.0	0.04	315.0	0.6
6045.0	59.0	epochs	1.0	0.04	225.0	0.1
6135.0	60.0	epochs	1.0	0.04	45.0	0.2
6225.0	60.0	epochs	1.0	0.04	135.0	0.4
6315.0	60.0	epochs	1.0	0.04	90.0	0.1
6406.0	59.0	epochs	1.0	0.04	270.0	0.8
6496.0	60.0	epochs	1.0	0.04	90.0	0.6
6586.0	60.0	epochs	1.0	0.04	225.0	0.6
6677.0	59.0	epochs	1.0	0.04	0.0	0.2
6767.0	60.0	epochs	1.0	0.04	180.0	0.4
6857.0	60.0	epochs	1.0	0.04	45.0	0.2
6948.0	59.0	epochs	1.0	0.04	45.0	0.1
7038.0	60.0	epochs	1.0	0.04	135.0	0.1
7128.0	60.0	epochs	1.0	0.04	315.0	0.05
7219.0	59.0	epochs	1.0	0.04	270.0	0.1
7309.0	60.0	epochs	1.0	0.04	45.0	0.6
7399.0	60.0	epochs	1.0	0.04	225.0	0.2
7490.0	59.0	epochs	1.0	0.04	135.0	0.4
7580.0	60.0	epochs	1.0	0.04	270.0	0.2
7670.0	60.0	epochs	1.0	0.04	90.0	0.2
7760.0	60.0	epochs	1.0	0.04	45.0	0.4
7851.0	59.0	epochs	1.0	0.04	135.0	0.2
7941.0	60.0	epochs	1.0	0.04	90.0	0.6
8031.0	60.0	epochs	1.0	0.04	270.0	0.8
8122.0	59.0	epochs	1.0	0.04	90.0	0.1
8212.0	60.0	epochs	1.0	0.04	180.0	0.8
8302.0	60.0	epochs	1.0	0.04	135.0	0.4
8393.0	59.0	epochs	1.0	0.04	90.0	0.4
8483.0	60.0	epochs	1.0	0.04	90.0	0.1
8573.0	60.0	epochs	1.0	0.04	90.0	0.4
8664.0	59.0	epochs	1.0	0.04	315.0	0.05
8754.0	60.0	epochs	1.0	0.04	45.0	0.2
8844.0	60.0	epochs	1.0	0.04	270.0	0.05
8935.0	59.0	epochs	1.0	0.04	315.0	0.1
9025.0	60.0	epochs	1.0	0.04	180.0	0.8
9115.0	60.0	epochs	1.0	0.04	270.0	0.05
9205.0	60.0	epochs	1.0	0.04	180.0	0.4
9296.0	60.0	epochs	1.0	0.04	90.0	0.1
9386.0	60.0	epochs	1.0	0.04	225.0	0.05
9476.0	60.0	epochs	1.0	0.04	315.0	0.8
9567.0	59.0	epochs	1.0	0.04	225.0	0.1
9657.0	60.0	epochs	1.0	0.04	180.0	0.4
9747.0	60.0	epochs	1.0	0.04	135.0	0.4
9838.0	59.0	epochs	1.0	0.04	225.0	0.1
9928.0	60.0	epochs	1.0	0.04	45.0	0.4
10018.0	60.0	epochs	1.0	0.04	135.0	0.8
10109.0	59.0	epochs	1.0	0.04	45.0	0.1
10199.0	60.0	epochs	1.0	0.04	0.0	0.2
10289.0	60.0	epochs	1.0	0.04	180.0	0.2
10380.0	59.0	epochs	1.0	0.04	270.0	0.05
10470.0	60.0	epochs	1.0	0.04	315.0	0.4
10560.0	60.0	epochs	1.0	0.04	180.0	0.05
10651.0	59.0	epochs	1.0	0.04	90.0	0.2
10741.0	60.0	epochs	1.0	0.04	270.0	0.05
10831.0	60.0	epochs	1.0	0.04	180.0	0.6
10921.0	60.0	epochs	1.0	0.04	225.0	0.8
11012.0	59.0	epochs	1.0	0.04	270.0	0.1
11102.0	60.0	epochs	1.0	0.04	180.0	0.2
11192.0	60.0	epochs	1.0	0.04	90.0	0.4
11283.0	59.0	epochs	1.0	0.04	45.0	0.8
11373.0	60.0	epochs	1.0	0.04	0.0	0.1
11463.0	60.0	epochs	1.0	0.04	315.0	0.6
11554.0	59.0	epochs	1.0	0.04	315.0	0.4
11644.0	60.0	epochs	1.0	0.04	270.0	0.2
11734.0	60.0	epochs	1.0	0.04	270.0	0.05
11825.0	59.0	epochs	1.0	0.04	45.0	0.8
11915.0	60.0	epochs	1.0	0.04	0.0	0.05
12005.0	60.0	epochs	1.0	0.04	180.0	0.05
12096.0	59.0	epochs	1.0	0.04	225.0	0.6
12186.0	60.0	epochs	1.0	0.04	0.0	0.6
12276.0	60.0	epochs	1.0	0.04	0.0	0.8
12366.0	60.0	epochs	1.0	0.04	270.0	0.8
12457.0	59.0	epochs	1.0	0.04	45.0	0.2
12547.0	60.0	epochs	1.0	0.04	0.0	0.2
12637.0	60.0	epochs	1.0	0.04	135.0	0.4
12728.0	59.0	epochs	1.0	0.04	0.0	0.05
12818.0	60.0	epochs	1.0	0.04	270.0	0.05
12908.0	60.0	epochs	1.0	0.04	90.0	0.8
12999.0	59.0	epochs	1.0	0.04	315.0	0.6
13089.0	60.0	epochs	1.0	0.04	0.0	0.6
13179.0	60.0	epochs	1.0	0.04	135.0	0.2
13270.0	59.0	epochs	1.0	0.04	225.0	0.8
13360.0	60.0	epochs	1.0	0.04	45.0	0.4
13450.0	60.0	epochs	1.0	0.04	90.0	0.8
13541.0	59.0	epochs	1.0	0.04	270.0	0.8
13631.0	60.0	epochs	1.0	0.04	0.0	0.1
13721.0	60.0	epochs	1.0	0.04	45.0	0.4
13811.0	60.0	epochs	1.0	0.04	0.0	0.8
13902.0	60.0	epochs	1.0	0.04	45.0	0.2
13992.0	60.0	epochs	1.0	0.04	0.0	0.1
14082.0	60.0	epochs	1.0	0.04	45.0	0.2
14173.0	59.0	epochs	1.0	0.04	0.0	0.2
14263.0	60.0	epochs	1.0	0.04	135.0	0.4
14353.0	60.0	epochs	1.0	0.04	180.0	0.1
14444.0	59.0	epochs	1.0	0.04	180.0	0.6
14534.0	60.0	epochs	1.0	0.04	45.0	0.05
14624.0	60.0	epochs	1.0	0.04	0.0	0.8
14715.0	59.0	epochs	1.0	0.04	315.0	0.05
14805.0	60.0	epochs	1.0	0.04	180.0	0.8
14895.0	60.0	epochs	1.0	0.04	45.0	0.2
14986.0	59.0	epochs	1.0	0.04	135.0	0.2
15076.0	60.0	epochs	1.0	0.04	180.0	0.2
15166.0	60.0	epochs	1.0	0.04	45.0	0.05
15257.0	59.0	epochs	1.0	0.04	45.0	0.4
15347.0	60.0	epochs	1.0	0.04	90.0	0.2
15437.0	60.0	epochs	1.0	0.04	45.0	0.2
15527.0	60.0	epochs	1.0	0.04	45.0	0.05
15618.0	59.0	epochs	1.0	0.04	270.0	0.4
15708.0	60.0	epochs	1.0	0.04	0.0	0.1
15798.0	60.0	epochs	1.0	0.04	225.0	0.8
15889.0	59.0	epochs	1.0	0.04	0.0	0.1
15979.0	60.0	epochs	1.0	0.04	0.0	0.2
16069.0	60.0	epochs	1.0	0.04	90.0	0.4
16160.0	59.0	epochs	1.0	0.04	180.0	0.1
16250.0	60.0	epochs	1.0	0.04	225.0	0.4
16340.0	60.0	epochs	1.0	0.04	225.0	0.6
16431.0	59.0	epochs	1.0	0.04	135.0	0.8
16521.0	60.0	epochs	1.0	0.04	270.0	0.6
16611.0	60.0	epochs	1.0	0.04	270.0	0.05
16702.0	59.0	epochs	1.0	0.04	90.0	0.4
16792.0	60.0	epochs	1.0	0.04	225.0	0.8
16882.0	60.0	epochs	1.0	0.04	90.0	0.8
16972.0	60.0	epochs	1.0	0.04	90.0	0.6
17063.0	59.0	epochs	1.0	0.04	90.0	0.4
17153.0	60.0	epochs	1.0	0.04	0.0	0.4
17243.0	60.0	epochs	1.0	0.04	135.0	0.1
17334.0	59.0	epochs	1.0	0.04	0.0	0.4
17424.0	60.0	epochs	1.0	0.04	0.0	0.2
