onset	duration	nwb_table	temporal_frequency	spatial_frequency	direction	contrast
195.0	60.0	epochs	1.0	0.04	315.0	0.8
286.0	59.0	epochs	1.0	0.04	135.0	0.05
376.0	60.0	epochs	1.0	0.04	225.0	0.8
467.0	59.0	epochs	1.0	0.04	135.0	0.1
557.0	60.0	epochs	1.0	0.04	315.0	0.05
648.0	59.0	epochs	1.0	0.04	0.0	0.05
738.0	60.0	epochs	1.0	0.04	90.0	0.05
829.0	59.0	epochs				
919.0	60.0	epochs	1.0	0.04	225.0	0.1
1010.0	60.0	epochs	1.0	0.04	45.0	0.4
1100.0	60.0	epochs	1.0	0.04	315.0	0.1
1191.0	60.0	epochs	1.0	0.04	135.0	0.1
1281.0	60.0	epochs	1.0	0.04	270.0	0.4
1372.0	60.0	epochs	1.0	0.04	270.0	0.4
1462.0	60.0	epochs	1.0	0.04	135.0	0.1
1553.0	60.0	epochs	1.0	0.04	270.0	0.6
1643.0	60.0	epochs	1.0	0.04	45.0	0.8
1734.0	60.0	epochs	1.0	0.04	180.0	0.1
1824.0	60.0	epochs	1.0	0.04	270.0	0.6
1915.0	60.0	epochs	1.0	0.04	90.0	0.2
2005.0	60.0	epochs	1.0	0.04	90.0	0.4
2096.0	60.0	epochs	1.0	0.04	180.0	0.4
2186.0	60.0	epochs				
2277.0	60.0	epochs	1.0	0.04	315.0	0.6
2368.0	59.0	epochs	1.0	0.04	135.0	0.8
2458.0	60.0	epochs	1.0	0.04	180.0	0.05
2549.0	59.0	epochs	1.0	0.04	45.0	0.05
2639.0	60.0	epochs	1.0	0.04	225.0	0.1
2730.0	59.0	epochs	1.0	0.04	270.0	0.2
2820.0	60.0	epochs	1.0	0.04	45.0	0.2
2911.0	59.0	epochs	1.0	0.04	225.0	0.05
3001.0	60.0	epochs	1.0	0.04	90.0	0.4
3092.0	60.0	epochs	1.0	0.04	315.0	0.8
3182.0	60.0	epochs	1.0	0.04	90.0	0.05
3273.0	60.0	epochs	1.0	0.04	45.0	0.6
3363.0	60.0	epochs	1.0	0.04	180.0	0.05
3454.0	60.0	epochs	1.0	0.04	315.0	0.05
3544.0	60.0	epochs	1.0	0.04	315.0	0.2
3635.0	60.0	epochs	1.0	0.04	180.0	0.8
3725.0	60.0	epochs	1.0	0.04	0.0	0.2
3816.0	60.0	epochs	1.0	0.04	135.0	0.2
3906.0	60.0	epochs	1.0	0.04	225.0	0.2
3997.0	60.0	epochs	1.0	0.04	0.0	0.6
4087.0	60.0	epochs	1.0	0.04	90.0	0.8
4178.0	60.0	epochs	1.0	0.04	90.0	0.8
4268.0	60.0	epochs	1.0	0.04	90.0	0.1
4359.0	60.0	epochs	1.0	0.04	90.0	0.6
4450.0	59.0	epochs	1.0	0.04	270.0	0.2
4540.0	60.0	epochs				
4631.0	59.0	epochs	1.0	0.04	315.0	0.1
4721.0	60.0	epochs	1.0	0.04	135.0	0.6
4812.0	59.0	epochs	1.0	0.04	225.0	0.8
4902.0	60.0	epochs	1.0	0.04	135.0	0.05
4993.0	59.0	epochs	1.0	0.04	135.0	0.05
5083.0	60.0	epochs	1.0	0.04	180.0	0.2
5174.0	60.0	epochs	1.0	0.04	0.0	0.1
5264.0	60.0	epochs	1.0	0.04	90.0	0.4
5355.0	60.0	epochs	1.0	0.04	0.0	0.6
5445.0	60.0	epochs	1.0	0.04	180.0	0.2
5536.0	60.0	epochs	1.0	0.04	90.0	0.6
5626.0	60.0	epochs	1.0	0.04	0.0	0.4
5717.0	60.0	epochs	1.0	0.04	0.0	0.4
5807.0	60.0	epochs	1.0	0.04	0.0	0.05
5898.0	60.0	epochs				
5988.0	60.0	epochs	1.0	0.04	45.0	0.2
6079.0	60.0	epochs	1.0	0.04	0.0	0.1
6169.0	60.0	epochs	1.0	0.04	180.0	0.4
6260.0	60.0	epochs	1.0	0.04	45.0	0.1
6350.0	60.0	epochs	1.0	0.04	225.0	0.2
6441.0	60.0	epochs	1.0	0.04	45.0	0.2
6531.0	60.0	epochs	1.0	0.04	135.0	0.8
