onset	duration	nwb_table	temporal_frequency	spatial_frequency	direction	contrast
444.0	60.0	epochs	1.0	0.04	180.0	0.1
534.0	60.0	epochs	1.0	0.04	45.0	0.05
625.0	59.0	epochs	1.0	0.04	90.0	0.4
715.0	60.0	epochs	1.0	0.04	45.0	0.2
805.0	60.0	epochs	1.0	0.04	180.0	0.6
896.0	59.0	epochs	1.0	0.04	0.0	0.1
986.0	60.0	epochs	1.0	0.04	0.0	0.4
1076.0	60.0	epochs	1.0	0.04	45.0	0.1
1167.0	59.0	epochs	1.0	0.04	135.0	0.1
1257.0	60.0	epochs	1.0	0.04	45.0	0.1
1347.0	60.0	epochs	1.0	0.04	45.0	0.6
1437.0	60.0	epochs	1.0	0.04	180.0	0.2
1528.0	59.0	epochs	1.0	0.04	315.0	0.8
1618.0	60.0	epochs	1.0	0.04	135.0	0.1
1708.0	60.0	epochs	1.0	0.04	270.0	0.1
1799.0	59.0	epochs	1.0	0.04	315.0	0.8
1889.0	60.0	epochs	1.0	0.04	270.0	0.8
1979.0	60.0	epochs	1.0	0.04	45.0	0.1
2070.0	59.0	epochs	1.0	0.04	90.0	0.2
2160.0	60.0	epochs	1.0	0.04	270.0	0.8
2250.0	60.0	epochs	1.0	0.04	180.0	0.6
2340.0	60.0	epochs	1.0	0.04	45.0	0.05
2431.0	59.0	epochs	1.0	0.04	135.0	0.2
2521.0	60.0	epochs	1.0	0.04	0.0	0.2
2611.0	60.0	epochs	1.0	0.04	90.0	0.05
2702.0	59.0	epochs	1.0	0.04	270.0	0.05
2792.0	60.0	epochs	1.0	0.04	180.0	0.8
2882.0	60.0	epochs	1.0	0.04	90.0	0.4
2973.0	59.0	epochs	1.0	0.04	90.0	0.1
3063.0	60.0	epochs	1.0	0.04	315.0	0.05
3153.0	60.0	epochs	1.0	0.04	225.0	0.1
3243.0	60.0	epochs	1.0	0.04	270.0	0.1
3334.0	59.0	epochs	1.0	0.04	180.0	0.2
3424.0	60.0	epochs	1.0	0.04	45.0	0.05
3514.0	60.0	epochs	1.0	0.04	315.0	0.05
3605.0	59.0	epochs	1.0	0.04	180.0	0.6
3695.0	60.0	epochs	1.0	0.04	45.0	0.05
3785.0	60.0	epochs	1.0	0.04	225.0	0.1
3876.0	59.0	epochs	1.0	0.04	270.0	0.05
3966.0	60.0	epochs	1.0	0.04	90.0	0.6
4056.0	60.0	epochs	1.0	0.04	225.0	0.4
4147.0	59.0	epochs	1.0	0.04	90.0	0.6
4237.0	60.0	epochs	1.0	0.04	315.0	0.4
4327.0	60.0	epochs	1.0	0.04	135.0	0.2
4417.0	60.0	epochs	1.0	0.04	270.0	0.8
4508.0	59.0	epochs	1.0	0.04	180.0	0.2
4598.0	60.0	epochs	1.0	0.04	135.0	0.2
4688.0	60.0	epochs	1.0	0.04	135.0	0.1
4779.0	59.0	epochs	1.0	0.04	135.0	0.1
4869.0	60.0	epochs	1.0	0.04	90.0	0.8
4959.0	60.0	epochs	1.0	0.04	225.0	0.2
5050.0	59.0	epochs	1.0	0.04	90.0	0.2
5140.0	60.0	epochs	1.0	0.04	135.0	0.4
5230.0	60.0	epochs	1.0	0.04	180.0	0.8
5320.0	60.0	epochs	1.0	0.04	45.0	0.4
5411.0	59.0	epochs	1.0	0.04	180.0	0.1
5501.0	60.0	epochs	1.0	0.04	90.0	0.1
5591.0	60.0	epochs	1.0	0.04	315.0	0.1
5682.0	59.0	epochs	1.0	0.04	180.0	0.05
5772.0	60.0	epochs	1.0	0.04	135.0	0.4
5862.0	60.0	epochs	1.0	0.04	45.0	0.8
5953.0	59.0	epochs	1.0	0.04	225.0	0.4
6043.0	60.0	epochs	1.0	0.04	90.0	0.4
6133.0	60.0	epochs	1.0	0.04	90.0	0.05
6223.0	60.0	epochs	1.0	0.04	270.0	0.4
6314.0	59.0	epochs	1.0	0.04	180.0	0.6
6404.0	60.0	epochs	1.0	0.04	45.0	0.4
6494.0	60.0	epochs	1.0	0.04	90.0	0.1
6585.0	59.0	epochs	1.0	0.04	90.0	0.05
6675.0	60.0	epochs	1.0	0.04	315.0	0.2
6765.0	60.0	epochs	1.0	0.04	270.0	0.05
6856.0	59.0	epochs	1.0	0.04	225.0	0.05
6946.0	60.0	epochs	1.0	0.04	135.0	0.05
7036.0	60.0	epochs	1.0	0.04	45.0	0.8
7126.0	60.0	epochs	1.0	0.04	0.0	0.1
7217.0	59.0	epochs	1.0	0.04	270.0	0.8
7307.0	60.0	epochs	1.0	0.04	135.0	0.4
7397.0	60.0	epochs	1.0	0.04	180.0	0.4
7488.0	59.0	epochs	1.0	0.04	315.0	0.05
7578.0	60.0	epochs	1.0	0.04	270.0	0.1
7668.0	60.0	epochs	1.0	0.04	180.0	0.8
7759.0	59.0	epochs	1.0	0.04	135.0	0.4
7849.0	60.0	epochs	1.0	0.04	315.0	0.6
7939.0	60.0	epochs	1.0	0.04	180.0	0.1
8029.0	60.0	epochs	1.0	0.04	45.0	0.6
8120.0	59.0	epochs	1.0	0.04	270.0	0.8
8210.0	60.0	epochs	1.0	0.04	225.0	0.2
8300.0	60.0	epochs	1.0	0.04	315.0	0.4
8391.0	59.0	epochs	1.0	0.04	180.0	0.05
8481.0	60.0	epochs	1.0	0.04	135.0	0.2
