onset	duration	nwb_table	temporal_frequency	spatial_frequency	direction	contrast
195.0	60.0	epochs	1.0	0.04	225.0	0.4
286.0	60.0	epochs	1.0	0.04	270.0	0.8
376.0	60.0	epochs	1.0	0.04	90.0	0.05
467.0	60.0	epochs	1.0	0.04	225.0	0.2
558.0	59.0	epochs	1.0	0.04	90.0	0.05
648.0	60.0	epochs	1.0	0.04	270.0	0.6
739.0	59.0	epochs	1.0	0.04	0.0	0.1
829.0	60.0	epochs	1.0	0.04	135.0	0.2
920.0	59.0	epochs	1.0	0.04	0.0	0.6
1010.0	60.0	epochs	1.0	0.04	270.0	0.8
1101.0	59.0	epochs	1.0	0.04	270.0	0.05
1191.0	60.0	epochs	1.0	0.04	135.0	0.4
1282.0	60.0	epochs	1.0	0.04	45.0	0.8
1372.0	60.0	epochs	1.0	0.04	180.0	0.05
1463.0	60.0	epochs	1.0	0.04	45.0	0.1
1553.0	60.0	epochs	1.0	0.04	180.0	0.4
1644.0	60.0	epochs	1.0	0.04	45.0	0.4
1734.0	60.0	epochs	1.0	0.04	270.0	0.1
1825.0	60.0	epochs	1.0	0.04	315.0	0.4
1915.0	60.0	epochs	1.0	0.04	0.0	0.8
2006.0	60.0	epochs	1.0	0.04	270.0	0.4
2096.0	60.0	epochs	1.0	0.04	270.0	0.4
2187.0	60.0	epochs	1.0	0.04	90.0	0.1
2277.0	60.0	epochs	1.0	0.04	135.0	0.2
2368.0	60.0	epochs	1.0	0.04	315.0	0.8
2458.0	60.0	epochs	1.0	0.04	0.0	0.6
2549.0	60.0	epochs	1.0	0.04	0.0	0.4
2639.0	60.0	epochs	1.0	0.04	225.0	0.4
2730.0	60.0	epochs	1.0	0.04	90.0	0.1
2821.0	59.0	epochs	1.0	0.04	45.0	0.4
2911.0	60.0	epochs	1.0	0.04	315.0	0.2
3002.0	59.0	epochs				
3092.0	60.0	epochs	1.0	0.04	45.0	0.6
3183.0	59.0	epochs	1.0	0.04	90.0	0.4
3273.0	60.0	epochs	1.0	0.04	180.0	0.2
3364.0	60.0	epochs	1.0	0.04	90.0	0.2
3454.0	60.0	epochs	1.0	0.04	0.0	0.05
3545.0	60.0	epochs	1.0	0.04	270.0	0.8
3635.0	60.0	epochs	1.0	0.04	225.0	0.6
3726.0	60.0	epochs	1.0	0.04	315.0	0.6
3816.0	60.0	epochs	1.0	0.04	225.0	0.05
3907.0	60.0	epochs	1.0	0.04	180.0	0.4
3997.0	60.0	epochs	1.0	0.04	270.0	0.4
4088.0	60.0	epochs	1.0	0.04	225.0	0.6
4178.0	60.0	epochs	1.0	0.04	135.0	0.4
4269.0	60.0	epochs	1.0	0.04	315.0	0.8
4359.0	60.0	epochs	1.0	0.04	0.0	0.05
4450.0	60.0	epochs	1.0	0.04	0.0	0.8
4540.0	60.0	epochs	1.0	0.04	0.0	0.05
4631.0	60.0	epochs	1.0	0.04	0.0	0.6
4721.0	60.0	epochs	1.0	0.04	90.0	0.05
4812.0	60.0	epochs	1.0	0.04	180.0	0.8
4903.0	59.0	epochs	1.0	0.04	135.0	0.1
4993.0	60.0	epochs	1.0	0.04	135.0	0.05
5084.0	59.0	epochs	1.0	0.04	225.0	0.6
5174.0	60.0	epochs	1.0	0.04	315.0	0.8
5265.0	59.0	epochs	1.0	0.04	225.0	0.2
5355.0	60.0	epochs	1.0	0.04	0.0	0.2
5446.0	59.0	epochs	1.0	0.04	270.0	0.8
5536.0	60.0	epochs	1.0	0.04	225.0	0.8
5627.0	60.0	epochs	1.0	0.04	270.0	0.2
5717.0	60.0	epochs	1.0	0.04	315.0	0.1
5808.0	60.0	epochs	1.0	0.04	90.0	0.6
5898.0	60.0	epochs	1.0	0.04	135.0	0.4
5989.0	60.0	epochs	1.0	0.04	315.0	0.2
6079.0	60.0	epochs	1.0	0.04	315.0	0.4
6170.0	60.0	epochs	1.0	0.04	225.0	0.4
6260.0	60.0	epochs	1.0	0.04	135.0	0.4
6351.0	60.0	epochs	1.0	0.04	180.0	0.05
6441.0	60.0	epochs	1.0	0.04	225.0	0.4
6532.0	60.0	epochs	1.0	0.04	270.0	0.6
6622.0	60.0	epochs	1.0	0.04	225.0	0.8
6713.0	60.0	epochs	1.0	0.04	315.0	0.6
6803.0	60.0	epochs	1.0	0.04	225.0	0.2
6894.0	60.0	epochs	1.0	0.04	315.0	0.1
6985.0	59.0	epochs	1.0	0.04	270.0	0.6
7075.0	60.0	epochs	1.0	0.04	0.0	0.4
7166.0	59.0	epochs	1.0	0.04	45.0	0.2
7256.0	60.0	epochs	1.0	0.04	0.0	0.1
7347.0	59.0	epochs	1.0	0.04	45.0	0.2
7437.0	60.0	epochs	1.0	0.04	180.0	0.2
7528.0	59.0	epochs	1.0	0.04	90.0	0.6
7618.0	60.0	epochs	1.0	0.04	0.0	0.8
7709.0	62.0	epochs	1.0	0.04	90.0	0.8
7801.0	60.0	epochs	1.0	0.04	315.0	0.05
7892.0	60.0	epochs	1.0	0.04	45.0	0.8
7982.0	60.0	epochs	1.0	0.04	90.0	0.05
8073.0	60.0	epochs	1.0	0.04	0.0	0.05
8163.0	60.0	epochs	1.0	0.04	0.0	0.1
8254.0	60.0	epochs	1.0	0.04	315.0	0.1
8344.0	60.0	epochs	1.0	0.04	45.0	0.2
8435.0	60.0	epochs	1.0	0.04	135.0	0.4
8525.0	60.0	epochs	1.0	0.04	90.0	0.1
8616.0	60.0	epochs	1.0	0.04	90.0	0.8
8706.0	60.0	epochs	1.0	0.04	270.0	0.4
8797.0	60.0	epochs	1.0	0.04	45.0	0.6
8887.0	60.0	epochs	1.0	0.04	90.0	0.1
8978.0	60.0	epochs	1.0	0.04	135.0	0.8
9068.0	60.0	epochs	1.0	0.04	45.0	0.2
9159.0	60.0	epochs	1.0	0.04	180.0	0.05
9250.0	59.0	epochs	1.0	0.04	315.0	0.05
9340.0	60.0	epochs	1.0	0.04	90.0	0.2
9431.0	59.0	epochs	1.0	0.04	135.0	0.4
9521.0	60.0	epochs	1.0	0.04	270.0	0.2
9612.0	59.0	epochs	1.0	0.04	315.0	0.4
9702.0	60.0	epochs	1.0	0.04	45.0	0.1
9793.0	60.0	epochs	1.0	0.04	135.0	0.8
9883.0	60.0	epochs				
9974.0	60.0	epochs	1.0	0.04	225.0	0.05
10064.0	60.0	epochs	1.0	0.04	180.0	0.2
10155.0	60.0	epochs	1.0	0.04	45.0	0.05
10245.0	60.0	epochs	1.0	0.04	45.0	0.6
10336.0	60.0	epochs	1.0	0.04	315.0	0.2
10426.0	60.0	epochs	1.0	0.04	180.0	0.2
10517.0	60.0	epochs	1.0	0.04	0.0	0.4
10607.0	60.0	epochs	1.0	0.04	0.0	0.1
10698.0	60.0	epochs	1.0	0.04	90.0	0.6
10788.0	60.0	epochs	1.0	0.04	225.0	0.6
10879.0	60.0	epochs	1.0	0.04	135.0	0.05
10969.0	60.0	epochs	1.0	0.04	0.0	0.8
11060.0	60.0	epochs	1.0	0.04	45.0	0.2
11150.0	60.0	epochs	1.0	0.04	135.0	0.6
11241.0	60.0	epochs	1.0	0.04	45.0	0.4
11332.0	59.0	epochs	1.0	0.04	225.0	0.8
11422.0	60.0	epochs	1.0	0.04	90.0	0.6
11513.0	59.0	epochs	1.0	0.04	0.0	0.4
11603.0	60.0	epochs	1.0	0.04	135.0	0.4
11694.0	59.0	epochs	1.0	0.04	45.0	0.05
11784.0	60.0	epochs	1.0	0.04	90.0	0.6
11875.0	59.0	epochs	1.0	0.04	135.0	0.05
11965.0	60.0	epochs	1.0	0.04	0.0	0.8
12056.0	60.0	epochs	1.0	0.04	135.0	0.8
12146.0	60.0	epochs	1.0	0.04	225.0	0.05
12237.0	60.0	epochs	1.0	0.04	45.0	0.2
12327.0	60.0	epochs	1.0	0.04	90.0	0.2
12418.0	60.0	epochs				
12508.0	60.0	epochs	1.0	0.04	45.0	0.05
12599.0	60.0	epochs	1.0	0.04	90.0	0.1
12689.0	60.0	epochs	1.0	0.04	225.0	0.8
12780.0	60.0	epochs	1.0	0.04	135.0	0.6
12870.0	60.0	epochs	1.0	0.04	225.0	0.05
12961.0	60.0	epochs	1.0	0.04	90.0	0.8
13051.0	60.0	epochs	1.0	0.04	135.0	0.05
13142.0	60.0	epochs	1.0	0.04	270.0	0.6
13232.0	60.0	epochs	1.0	0.04	45.0	0.2
13323.0	60.0	epochs	1.0	0.04	270.0	0.1
13413.0	60.0	epochs	1.0	0.04	0.0	0.4
13504.0	60.0	epochs	1.0	0.04	0.0	0.2
13595.0	59.0	epochs	1.0	0.04	180.0	0.4
13685.0	60.0	epochs	1.0	0.04	270.0	0.4
13776.0	59.0	epochs				
13866.0	60.0	epochs	1.0	0.04	45.0	0.1
13957.0	59.0	epochs	1.0	0.04	0.0	0.4
14047.0	60.0	epochs	1.0	0.04	180.0	0.4
14138.0	60.0	epochs	1.0	0.04	135.0	0.1
14228.0	60.0	epochs	1.0	0.04	0.0	0.8
14319.0	60.0	epochs	1.0	0.04	315.0	0.05
14409.0	60.0	epochs	1.0	0.04	225.0	0.4
14500.0	60.0	epochs	1.0	0.04	135.0	0.2
14590.0	60.0	epochs	1.0	0.04	45.0	0.4
14681.0	60.0	epochs	1.0	0.04	90.0	0.2
14771.0	60.0	epochs	1.0	0.04	225.0	0.1
14862.0	60.0	epochs				
14952.0	60.0	epochs	1.0	0.04	45.0	0.6
15043.0	60.0	epochs	1.0	0.04	180.0	0.2
15133.0	60.0	epochs	1.0	0.04	315.0	0.4
15224.0	60.0	epochs	1.0	0.04	270.0	0.6
15314.0	60.0	epochs	1.0	0.04	45.0	0.8
15405.0	60.0	epochs	1.0	0.04	135.0	0.1
15495.0	60.0	epochs	1.0	0.04	225.0	0.1
15586.0	60.0	epochs	1.0	0.04	135.0	0.1
15677.0	59.0	epochs	1.0	0.04	0.0	0.2
15767.0	60.0	epochs	1.0	0.04	315.0	0.05
15858.0	59.0	epochs	1.0	0.04	0.0	0.6
15948.0	60.0	epochs	1.0	0.04	315.0	0.6
16039.0	59.0	epochs	1.0	0.04	0.0	0.1
16129.0	60.0	epochs	1.0	0.04	45.0	0.4
16220.0	59.0	epochs	1.0	0.04	225.0	0.2
16310.0	60.0	epochs	1.0	0.04	45.0	0.8
16401.0	60.0	epochs	1.0	0.04	135.0	0.8
16491.0	60.0	epochs	1.0	0.04	225.0	0.8
16582.0	60.0	epochs	1.0	0.04	270.0	0.2
16672.0	60.0	epochs	1.0	0.04	270.0	0.1
16763.0	60.0	epochs	1.0	0.04	45.0	0.05
16853.0	60.0	epochs	1.0	0.04	45.0	0.4
16944.0	60.0	epochs	1.0	0.04	225.0	0.1
17034.0	60.0	epochs	1.0	0.04	0.0	0.6
17125.0	60.0	epochs	1.0	0.04	225.0	0.2
17215.0	60.0	epochs	1.0	0.04	0.0	0.1
17306.0	60.0	epochs	1.0	0.04	180.0	0.8
17396.0	60.0	epochs	1.0	0.04	270.0	0.6
17487.0	60.0	epochs	1.0	0.04	135.0	0.2
17577.0	60.0	epochs	1.0	0.04	135.0	0.6
17668.0	60.0	epochs	1.0	0.04	270.0	0.1
17758.0	60.0	epochs	1.0	0.04	225.0	0.05
17849.0	60.0	epochs	1.0	0.04	135.0	0.2
17940.0	59.0	epochs	1.0	0.04	225.0	0.4
18030.0	60.0	epochs	1.0	0.04	45.0	0.05
18121.0	59.0	epochs	1.0	0.04	45.0	0.4
18211.0	60.0	epochs	1.0	0.04	315.0	0.4
18302.0	59.0	epochs	1.0	0.04	225.0	0.8
18392.0	60.0	epochs	1.0	0.04	270.0	0.4
18483.0	60.0	epochs	1.0	0.04	135.0	0.8
18573.0	60.0	epochs	1.0	0.04	180.0	0.6
18664.0	60.0	epochs	1.0	0.04	225.0	0.05
